#queryid	MCT.f.0240	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0248	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0253	MCT.f.0254	MCT.f.0255	taxonomy
cazy_0494_gene_21040	0.0	0.0	0.0	3.0	0.0	2.0	7.0	0.0	7.0	9.0	7.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0516_gene_21481	0.0	2.0	0.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0073_gene_11244	0.0	4.0	0.0	1.0	0.0	4.0	15.0	0.0	9.0	19.0	11.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0236_gene_14322	0.0	2.0	0.0	1.0	0.0	2.0	10.0	0.0	1.0	1.0	2.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0595_gene_2585	0.0	26.0	0.0	3.0	0.0	15.0	19.0	0.0	1.0	5.0	6.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0814_gene_6816	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0041_gene_10740	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	5.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0050_gene_10887	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0195_gene_13446	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0198_gene_1352	0.0	5.0	0.0	2.0	0.0	6.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0270_gene_15143	0.0	2.0	0.0	0.0	0.0	5.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0278_gene_15324	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	2.0	4.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0333_gene_16365	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0347_gene_16849	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	5.0	3.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0351_gene_16936	0.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0	5.0	6.0	0.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0357_gene_16991	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0384_gene_18084	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0391_gene_18245	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0461_gene_19996	0.0	3.0	0.0	1.0	0.0	2.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0518_gene_21518	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0547_gene_22642	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0644_gene_3503	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	3.0	0.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0667_gene_3998	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0671_gene_4225	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	7.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0673_gene_4229	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0686_gene_4501	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	6.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0842_gene_7371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0898_gene_8667	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0342_gene_16677	0.0	0.0	0.0	3.0	0.0	1.0	14.0	0.0	7.0	10.0	15.0	0.0	3.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0433_gene_19314	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	8.0	3.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0519_gene_21533	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	2.0	3.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0541_gene_2237	0.0	18.0	0.0	0.0	0.0	7.0	12.0	0.0	2.0	19.0	11.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0542_gene_2238	0.0	19.0	0.0	0.0	0.0	4.0	12.0	1.0	6.0	18.0	18.0	0.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0837_gene_7286	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	5.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0288_gene_15527	0.0	3.0	0.0	5.0	0.0	2.0	6.0	0.0	1.0	4.0	5.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0176_gene_13263	0.0	8.0	0.0	3.0	0.0	6.0	4.0	0.0	1.0	2.0	2.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0262_gene_14744	1.0	0.0	0.0	4.0	0.0	0.0	20.0	0.0	3.0	16.0	10.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0803_gene_6565	0.0	2.0	0.0	0.0	0.0	7.0	24.0	0.0	6.0	12.0	8.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0624_gene_3101	0.0	6.0	0.0	0.0	0.0	5.0	6.0	0.0	2.0	19.0	8.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_0817_gene_6883	0.0	1.0	0.0	1.0	0.0	2.0	7.0	0.0	5.0	8.0	10.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_0681_gene_4420	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	3.0	3.0	10.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0051_gene_10895	0.0	6.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0225_gene_14096	0.0	1.0	0.0	1.0	0.0	5.0	3.0	0.0	1.0	8.0	10.0	0.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0482_gene_20671	0.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	10.0	7.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0018_gene_10396	0.0	3.0	0.0	4.0	0.0	4.0	14.0	0.0	9.0	19.0	20.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0065_gene_1114	1.0	14.0	0.0	0.0	0.0	7.0	10.0	1.0	6.0	19.0	17.0	0.0	3.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0117_gene_1230	0.0	14.0	0.0	0.0	0.0	5.0	11.0	1.0	2.0	14.0	10.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0144_gene_12808	0.0	0.0	0.0	2.0	0.0	8.0	15.0	0.0	4.0	16.0	6.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0155_gene_1301	0.0	6.0	0.0	3.0	0.0	9.0	11.0	0.0	0.0	4.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0453_gene_19783	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	4.0	3.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0211_gene_13899	0.0	2.0	0.0	4.0	0.0	3.0	22.0	0.0	6.0	12.0	6.0	0.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0214_gene_14008	0.0	0.0	0.0	3.0	0.0	1.0	5.0	0.0	2.0	3.0	2.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0234_gene_14217	0.0	1.0	0.0	3.0	0.0	2.0	22.0	2.0	6.0	6.0	7.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0404_gene_18533	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	5.0	3.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0429_gene_19188	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0444_gene_19615	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0810_gene_6693	0.0	1.0	0.0	3.0	0.0	7.0	8.0	2.0	7.0	23.0	15.0	0.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0845_gene_7480	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	4.0	10.0	6.0	0.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0072_gene_11231	0.0	5.0	0.0	2.0	0.0	11.0	13.0	1.0	3.0	19.0	22.0	0.0	10.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0089_gene_11869	0.0	1.0	0.0	1.0	0.0	2.0	13.0	0.0	4.0	7.0	4.0	0.0	8.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0113_gene_12270	0.0	0.0	0.0	1.0	0.0	3.0	9.0	0.0	2.0	21.0	9.0	0.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0135_gene_1264	0.0	34.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0139_gene_12702	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0143_gene_1279	0.0	6.0	0.0	3.0	0.0	13.0	21.0	1.0	6.0	30.0	30.0	1.0	14.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0151_gene_12896	0.0	13.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0197_gene_13484	0.0	1.0	0.0	2.0	0.0	1.0	5.0	0.0	2.0	14.0	12.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0246_gene_14427	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0249_gene_14459	0.0	8.0	0.0	0.0	0.0	4.0	3.0	0.0	2.0	9.0	16.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0291_gene_15606	0.0	4.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	5.0	1.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0308_gene_15988	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0311_gene_16021	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	1.0	6.0	9.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0320_gene_16159	0.0	2.0	0.0	0.0	0.0	5.0	9.0	0.0	5.0	7.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0331_gene_16352	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	1.0	2.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0350_gene_16935	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0424_gene_18927	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	2.0	2.0	2.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0454_gene_19833	0.0	1.0	0.0	0.0	0.0	3.0	6.0	0.0	2.0	4.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0462_gene_20034	0.0	5.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0535_gene_22125	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0551_gene_22806	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0585_gene_2456	0.0	6.0	0.0	3.0	0.0	10.0	2.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0648_gene_3632	0.0	11.0	0.0	0.0	0.0	4.0	11.0	0.0	6.0	8.0	8.0	0.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0696_gene_4592	1.0	4.0	0.0	1.0	0.0	12.0	6.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0697_gene_4593	0.0	6.0	0.0	4.0	0.0	14.0	11.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0698_gene_4594	0.0	2.0	0.0	3.0	0.0	3.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0702_gene_4668	0.0	11.0	0.0	1.0	0.0	18.0	35.0	0.0	5.0	17.0	36.0	0.0	17.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0740_gene_5202	0.0	7.0	0.0	1.0	0.0	7.0	5.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0833_gene_715	0.0	25.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	4.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0909_gene_8835	0.0	0.0	0.0	3.0	0.0	7.0	9.0	0.0	9.0	9.0	14.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0940_gene_9295	0.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	9.0	13.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0042_gene_10741	0.0	1.0	0.0	0.0	0.0	1.0	19.0	0.0	7.0	19.0	15.0	0.0	3.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0071_gene_1116	0.0	10.0	0.0	2.0	0.0	5.0	9.0	0.0	2.0	15.0	10.0	0.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0287_gene_15510	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	3.0	2.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0443_gene_19605	0.0	2.0	0.0	2.0	0.0	2.0	9.0	0.0	2.0	12.0	2.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0451_gene_19761	0.0	1.0	0.0	2.0	0.0	6.0	3.0	0.0	10.0	16.0	14.0	0.0	5.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0465_gene_20127	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0514_gene_21450	0.0	1.0	0.0	3.0	0.0	4.0	7.0	0.0	5.0	8.0	3.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0533_gene_22118	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	4.0	10.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0588_gene_2484	0.0	8.0	0.0	2.0	0.0	12.0	4.0	0.0	0.0	3.0	2.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0728_gene_4961	0.0	8.0	0.0	3.0	0.0	8.0	7.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0747_gene_5294	1.0	8.0	0.0	0.0	0.0	2.0	7.0	0.0	1.0	11.0	12.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0758_gene_5469	0.0	2.0	0.0	3.0	0.0	4.0	15.0	0.0	5.0	17.0	12.0	0.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0358_gene_17034	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	12.0	8.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0525_gene_2176	0.0	30.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	3.0	3.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0553_gene_22842	1.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	6.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0633_gene_3228	1.0	12.0	0.0	4.0	0.0	5.0	26.0	7.0	8.0	19.0	21.0	0.0	15.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0711_gene_4777	0.0	4.0	0.0	2.0	0.0	8.0	6.0	1.0	2.0	4.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0602_gene_2777	0.0	4.0	0.0	4.0	0.0	13.0	18.0	0.0	2.0	4.0	5.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH136
cazy_0000_gene_10018	0.0	3.0	0.0	3.0	0.0	5.0	5.0	0.0	9.0	6.0	4.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH137
cazy_0293_gene_15723	0.0	2.0	0.0	8.0	0.0	1.0	9.0	0.0	6.0	7.0	3.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH138
cazy_0387_gene_18181	0.0	0.0	0.0	1.0	0.0	2.0	6.0	0.0	6.0	6.0	1.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH139
cazy_0469_gene_20299	0.0	5.0	0.0	4.0	0.0	1.0	12.0	0.0	5.0	9.0	4.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH140
cazy_0532_gene_22048	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	2.0	5.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH141
cazy_0924_gene_9130	0.0	1.0	0.0	1.0	0.0	2.0	5.0	0.0	4.0	8.0	4.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH141
cazy_0022_gene_10449	0.0	0.0	0.0	4.0	0.0	5.0	9.0	0.0	9.0	16.0	3.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH142
cazy_0021_gene_10449	0.0	1.0	0.0	1.0	0.0	0.0	7.0	0.0	3.0	5.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH143
cazy_0407_gene_18603	0.0	1.0	0.0	1.0	0.0	0.0	15.0	1.0	13.0	13.0	8.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0563_gene_23161	0.0	3.0	0.0	1.0	0.0	4.0	7.0	0.0	4.0	12.0	3.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0828_gene_7035	0.0	4.0	0.0	2.0	0.0	8.0	8.0	0.0	6.0	10.0	17.0	0.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0850_gene_7619	0.0	2.0	0.0	5.0	0.0	4.0	18.0	0.0	9.0	18.0	17.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0367_gene_17548	0.0	2.0	0.0	2.0	0.0	4.0	9.0	0.0	3.0	6.0	3.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0413_gene_18797	0.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	2.0	7.0	0.0	9.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0428_gene_19176	1.0	1.0	0.0	5.0	0.0	9.0	9.0	1.0	10.0	20.0	16.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0436_gene_19453	0.0	1.0	0.0	3.0	0.0	0.0	5.0	0.0	4.0	8.0	7.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH15
