#queryid	MCT.f.0103	MCT.f.0104	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119	taxonomy
cazy_1654_gene_43106	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1743_gene_5529	4.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1783_gene_6167	1.0	0.0	2.0	9.0	2.0	7.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1818_gene_6687	1.0	2.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1888_gene_7530	0.0	3.0	2.0	5.0	3.0	9.0	0.0	2.0	2.0	1.0	2.0	1.0	5.0	2.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1893_gene_7680	0.0	0.0	0.0	4.0	0.0	10.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1957_gene_8943	0.0	0.0	0.0	1.0	4.0	2.0	0.0	2.0	1.0	0.0	2.0	8.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0002_gene_10021	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	3.0	1.0	0.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0092_gene_11645	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0093_gene_11646	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0220_gene_13675	1.0	1.0	1.0	1.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0236_gene_1395	5.0	6.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0266_gene_14623	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0309_gene_15199	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0417_gene_16906	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0447_gene_17439	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0471_gene_17751	4.0	2.0	6.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	4.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0534_gene_18952	1.0	2.0	3.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	14.0	3.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0629_gene_20414	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0685_gene_21445	1.0	2.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0718_gene_21912	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0736_gene_22137	0.0	0.0	4.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0910_gene_25708	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0920_gene_25802	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1008_gene_2759	1.0	0.0	2.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1038_gene_28015	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1211_gene_31714	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1226_gene_32002	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1364_gene_3552	5.0	4.0	6.0	0.0	6.0	2.0	0.0	0.0	2.0	0.0	0.0	4.0	4.0	4.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1417_gene_36718	0.0	0.0	0.0	3.0	7.0	1.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1522_gene_39205	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1568_gene_40110	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1644_gene_42795	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1753_gene_559	0.0	0.0	0.0	2.0	4.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1878_gene_7387	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	3.0	0.0	1.0	1.0	1.0	3.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1879_gene_7391	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	3.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1934_gene_8289	2.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1968_gene_9079	1.0	1.0	2.0	3.0	6.0	3.0	0.0	1.0	3.0	1.0	1.0	5.0	3.0	4.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0014_gene_10156	5.0	4.0	3.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	4.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0501_gene_18254	3.0	9.0	5.0	7.0	3.0	1.0	1.0	0.0	5.0	0.0	0.0	5.0	3.0	3.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0835_gene_24261	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1012_gene_27658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1041_gene_28064	0.0	0.0	1.0	4.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1181_gene_30983	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1229_gene_32083	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1241_gene_32754	2.0	3.0	3.0	9.0	2.0	5.0	0.0	1.0	3.0	0.0	1.0	8.0	7.0	5.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1427_gene_36944	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1646_gene_42902	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1725_gene_5286	0.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1896_gene_7711	6.0	2.0	2.0	2.0	4.0	3.0	0.0	0.0	2.0	0.0	1.0	8.0	3.0	4.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1978_gene_9240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0078_gene_1144	2.0	2.0	4.0	2.0	0.0	5.0	2.0	2.0	3.0	1.0	1.0	6.0	4.0	2.0	5.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0215_gene_13430	6.0	4.0	5.0	1.0	6.0	4.0	0.0	0.0	8.0	2.0	0.0	8.0	4.0	4.0	5.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0423_gene_16988	7.0	7.0	11.0	2.0	6.0	5.0	2.0	0.0	3.0	2.0	0.0	4.0	3.0	5.0	11.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0478_gene_17834	2.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	10.0	0.0	0.0	6.0	5.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0613_gene_2009	17.0	16.0	4.0	7.0	6.0	2.0	5.0	3.0	8.0	2.0	0.0	9.0	6.0	8.0	16.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0622_gene_20319	0.0	1.0	3.0	1.0	3.0	4.0	3.0	1.0	5.0	4.0	0.0	5.0	3.0	4.0	6.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1412_gene_36624	3.0	5.0	8.0	4.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	11.0	7.0	7.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1426_gene_36936	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	0.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1595_gene_41122	1.0	1.0	3.0	2.0	6.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0284_gene_14884	1.0	3.0	2.0	3.0	5.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0974_gene_27118	3.0	6.0	10.0	7.0	10.0	3.0	2.0	0.0	6.0	1.0	2.0	10.0	4.0	1.0	11.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1057_gene_28354	0.0	1.0	5.0	4.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1095_gene_29294	0.0	1.0	8.0	5.0	8.0	2.0	1.0	0.0	4.0	0.0	0.0	2.0	2.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1391_gene_36105	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1463_gene_378	3.0	4.0	4.0	6.0	2.0	16.0	5.0	1.0	12.0	5.0	2.0	10.0	7.0	8.0	10.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1755_gene_5665	14.0	17.0	1.0	2.0	2.0	4.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	9.0	10.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1797_gene_648	1.0	2.0	4.0	1.0	9.0	6.0	0.0	2.0	6.0	3.0	0.0	4.0	4.0	8.0	9.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1800_gene_6517	5.0	6.0	12.0	4.0	5.0	2.0	0.0	1.0	2.0	0.0	0.0	6.0	1.0	1.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1945_gene_8659	10.0	14.0	11.0	7.0	12.0	2.0	1.0	1.0	12.0	0.0	0.0	13.0	2.0	10.0	12.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0245_gene_14150	0.0	0.0	5.0	8.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	2.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0547_gene_1921	22.0	16.0	2.0	0.0	1.0	3.0	3.0	3.0	4.0	3.0	1.0	1.0	1.0	7.0	17.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0963_gene_2699	1.0	2.0	5.0	5.0	1.0	10.0	2.0	0.0	7.0	5.0	2.0	6.0	9.0	10.0	13.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1069_gene_28663	1.0	3.0	4.0	2.0	1.0	3.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	8.0	8.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1271_gene_33372	5.0	4.0	5.0	4.0	1.0	11.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	6.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1303_gene_34125	1.0	5.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1365_gene_35522	7.0	8.0	9.0	8.0	12.0	2.0	1.0	0.0	6.0	1.0	1.0	14.0	5.0	9.0	19.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1415_gene_36688	7.0	5.0	8.0	4.0	4.0	1.0	1.0	0.0	6.0	1.0	0.0	10.0	3.0	5.0	10.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1441_gene_37468	1.0	1.0	3.0	10.0	13.0	6.0	1.0	2.0	2.0	0.0	0.0	5.0	1.0	7.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1691_gene_4723	32.0	18.0	8.0	0.0	1.0	2.0	1.0	0.0	3.0	0.0	0.0	1.0	2.0	9.0	19.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0030_gene_10526	2.0	3.0	4.0	4.0	2.0	4.0	0.0	2.0	4.0	4.0	2.0	3.0	1.0	12.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0088_gene_11554	2.0	2.0	4.0	4.0	1.0	6.0	0.0	1.0	5.0	2.0	3.0	1.0	0.0	10.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0091_gene_11638	0.0	2.0	1.0	1.0	2.0	6.0	0.0	0.0	7.0	2.0	1.0	2.0	3.0	9.0	9.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0255_gene_14289	35.0	18.0	6.0	4.0	0.0	2.0	0.0	2.0	7.0	0.0	1.0	4.0	1.0	10.0	15.0	49.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0328_gene_15581	0.0	3.0	1.0	1.0	3.0	4.0	2.0	5.0	5.0	1.0	0.0	1.0	1.0	15.0	6.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0396_gene_1648	2.0	5.0	7.0	3.0	6.0	17.0	3.0	2.0	7.0	9.0	1.0	15.0	8.0	10.0	12.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0708_gene_21717	4.0	9.0	6.0	1.0	2.0	7.0	0.0	1.0	0.0	0.0	2.0	7.0	3.0	6.0	5.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1127_gene_2981	42.0	24.0	3.0	3.0	1.0	16.0	0.0	1.0	7.0	3.0	3.0	1.0	2.0	22.0	27.0	29.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1309_gene_34245	24.0	14.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	4.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1422_gene_3688	22.0	25.0	6.0	3.0	3.0	5.0	0.0	0.0	5.0	4.0	4.0	6.0	2.0	10.0	23.0	27.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1732_gene_5404	26.0	26.0	5.0	0.0	1.0	11.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	25.0	23.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0839_gene_24277	0.0	0.0	1.0	1.0	7.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0857_gene_24510	1.0	5.0	4.0	5.0	3.0	10.0	2.0	0.0	4.0	2.0	3.0	11.0	5.0	10.0	6.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1105_gene_29442	3.0	7.0	1.0	3.0	3.0	1.0	0.0	0.0	1.0	4.0	4.0	3.0	1.0	10.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1255_gene_33054	1.0	2.0	2.0	2.0	0.0	9.0	1.0	2.0	6.0	7.0	1.0	11.0	5.0	8.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1385_gene_35971	8.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	4.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1571_gene_4018	8.0	14.0	11.0	6.0	8.0	2.0	2.0	1.0	9.0	0.0	0.0	17.0	10.0	12.0	18.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1943_gene_8656	3.0	2.0	3.0	1.0	2.0	8.0	0.0	4.0	7.0	3.0	1.0	5.0	1.0	5.0	10.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0096_gene_11758	5.0	2.0	4.0	3.0	6.0	7.0	0.0	0.0	9.0	1.0	1.0	16.0	8.0	8.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0102_gene_1180	6.0	6.0	2.0	3.0	0.0	10.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	5.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0207_gene_13232	4.0	2.0	8.0	11.0	12.0	13.0	0.0	1.0	15.0	2.0	0.0	18.0	3.0	9.0	3.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0572_gene_19623	4.0	5.0	5.0	3.0	6.0	0.0	1.0	2.0	4.0	1.0	1.0	7.0	3.0	7.0	8.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0640_gene_2052	20.0	26.0	4.0	1.0	4.0	10.0	1.0	0.0	4.0	4.0	4.0	2.0	0.0	12.0	11.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0794_gene_23256	1.0	0.0	3.0	4.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0946_gene_26571	15.0	13.0	12.0	8.0	9.0	4.0	0.0	1.0	5.0	1.0	1.0	11.0	9.0	6.0	18.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1062_gene_28431	0.0	0.0	6.0	6.0	7.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1156_gene_30591	5.0	5.0	1.0	1.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1170_gene_3079	2.0	7.0	6.0	1.0	3.0	3.0	1.0	2.0	6.0	7.0	1.0	12.0	8.0	8.0	9.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1189_gene_3126	18.0	15.0	13.0	6.0	19.0	5.0	1.0	0.0	12.0	0.0	3.0	14.0	11.0	14.0	17.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1198_gene_31347	4.0	4.0	4.0	2.0	1.0	6.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	3.0	5.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1452_gene_377	2.0	2.0	6.0	5.0	8.0	14.0	2.0	2.0	14.0	9.0	1.0	15.0	10.0	6.0	18.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1567_gene_40087	9.0	9.0	10.0	6.0	12.0	1.0	2.0	0.0	8.0	2.0	0.0	12.0	4.0	4.0	16.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1658_gene_43338	8.0	6.0	9.0	6.0	10.0	4.0	0.0	0.0	5.0	0.0	1.0	11.0	4.0	6.0	7.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1689_gene_4716	3.0	4.0	7.0	3.0	4.0	16.0	2.0	0.0	9.0	3.0	2.0	7.0	4.0	7.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
