#queryid	MCT.f.0562	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578	taxonomy
cazy_0782_gene_8066	2.0	7.0	8.0	10.0	6.0	10.0	24.0	0.0	6.0	4.0	12.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0784_gene_8092	4.0	11.0	19.0	8.0	7.0	33.0	29.0	0.0	5.0	13.0	10.0	5.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0852_gene_9124	0.0	12.0	12.0	10.0	11.0	6.0	14.0	0.0	3.0	3.0	1.0	1.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0890_gene_9754	3.0	9.0	9.0	4.0	9.0	5.0	4.0	0.0	1.0	5.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0896_gene_9932	5.0	3.0	9.0	11.0	5.0	4.0	7.0	0.0	2.0	2.0	9.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0009_gene_10082	3.0	1.0	9.0	7.0	2.0	6.0	8.0	0.0	2.0	1.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0060_gene_10965	6.0	4.0	4.0	1.0	1.0	4.0	7.0	0.0	2.0	5.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0102_gene_11938	4.0	3.0	14.0	6.0	3.0	7.0	7.0	1.0	4.0	2.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0148_gene_12914	3.0	8.0	2.0	11.0	5.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0176_gene_1345	3.0	7.0	2.0	4.0	4.0	23.0	8.0	0.0	2.0	3.0	2.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0179_gene_13495	1.0	3.0	1.0	3.0	2.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0281_gene_16297	1.0	7.0	3.0	5.0	4.0	10.0	4.0	0.0	2.0	1.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0331_gene_17591	0.0	1.0	5.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0340_gene_17881	2.0	2.0	2.0	2.0	2.0	2.0	8.0	0.0	0.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0346_gene_18239	0.0	4.0	5.0	5.0	2.0	11.0	8.0	1.0	1.0	1.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0365_gene_18572	2.0	4.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0369_gene_186	0.0	5.0	0.0	2.0	5.0	24.0	13.0	0.0	0.0	3.0	3.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0382_gene_19027	0.0	3.0	4.0	5.0	3.0	7.0	11.0	0.0	1.0	3.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0400_gene_19528	1.0	2.0	0.0	2.0	3.0	5.0	7.0	0.0	2.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0413_gene_19848	3.0	6.0	1.0	7.0	4.0	0.0	3.0	0.0	0.0	2.0	3.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0442_gene_20813	1.0	0.0	2.0	0.0	0.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0495_gene_2779	4.0	10.0	10.0	17.0	10.0	3.0	3.0	0.0	4.0	1.0	4.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0533_gene_3587	1.0	7.0	3.0	3.0	4.0	13.0	6.0	1.0	2.0	4.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0549_gene_3903	0.0	3.0	4.0	6.0	2.0	11.0	6.0	0.0	2.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0646_gene_5703	0.0	7.0	3.0	2.0	3.0	4.0	1.0	0.0	0.0	2.0	4.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0649_gene_572	0.0	9.0	0.0	7.0	6.0	18.0	8.0	1.0	1.0	4.0	2.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0654_gene_5813	0.0	10.0	2.0	9.0	3.0	22.0	14.0	2.0	2.0	2.0	5.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0766_gene_7705	2.0	6.0	1.0	5.0	5.0	19.0	10.0	1.0	0.0	7.0	3.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0785_gene_809	4.0	7.0	0.0	5.0	3.0	18.0	10.0	0.0	1.0	5.0	1.0	1.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0823_gene_8651	1.0	1.0	4.0	1.0	3.0	4.0	3.0	0.0	1.0	4.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0866_gene_9390	3.0	9.0	5.0	8.0	4.0	4.0	0.0	1.0	1.0	3.0	5.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0876_gene_9535	0.0	9.0	1.0	2.0	2.0	19.0	3.0	0.0	2.0	6.0	2.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0882_gene_970	0.0	5.0	1.0	4.0	5.0	8.0	9.0	0.0	3.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0150_gene_12946	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0153_gene_12969	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0168_gene_1320	0.0	5.0	1.0	3.0	5.0	14.0	4.0	0.0	1.0	4.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0238_gene_15139	1.0	2.0	1.0	6.0	0.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0247_gene_15428	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0263_gene_15856	0.0	1.0	2.0	2.0	1.0	1.0	4.0	0.0	1.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0298_gene_16708	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0339_gene_17875	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0488_gene_2661	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0553_gene_4023	1.0	2.0	0.0	5.0	2.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0569_gene_418	0.0	4.0	3.0	6.0	2.0	17.0	9.0	0.0	1.0	2.0	5.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0638_gene_5518	1.0	2.0	1.0	1.0	2.0	2.0	4.0	0.0	0.0	4.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0686_gene_6297	0.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0865_gene_9358	2.0	0.0	0.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0291_gene_16588	0.0	2.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0443_gene_20823	0.0	4.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0559_gene_4080	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0696_gene_6383	2.0	2.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0813_gene_8458	0.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0395_gene_19374	0.0	3.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0421_gene_20108	0.0	3.0	1.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0610_gene_497	0.0	1.0	0.0	0.0	2.0	24.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0024_gene_10365	0.0	2.0	2.0	6.0	3.0	7.0	2.0	0.0	1.0	4.0	1.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0111_gene_12147	0.0	8.0	4.0	3.0	3.0	1.0	6.0	0.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0302_gene_1687	1.0	7.0	2.0	2.0	6.0	14.0	14.0	0.0	2.0	2.0	3.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0440_gene_20797	1.0	8.0	8.0	5.0	7.0	4.0	1.0	0.0	0.0	1.0	2.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0746_gene_7345	2.0	7.0	2.0	3.0	4.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0093_gene_11600	1.0	4.0	1.0	7.0	1.0	2.0	6.0	0.0	2.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0110_gene_12102	0.0	6.0	6.0	7.0	4.0	13.0	3.0	0.0	2.0	4.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0177_gene_13486	0.0	4.0	2.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0208_gene_14457	0.0	7.0	0.0	6.0	0.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0326_gene_17452	1.0	3.0	2.0	0.0	4.0	2.0	5.0	0.0	2.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0397_gene_19428	0.0	0.0	9.0	1.0	7.0	7.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0738_gene_7216	1.0	7.0	5.0	4.0	3.0	8.0	5.0	0.0	8.0	2.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0128_gene_12385	0.0	1.0	2.0	2.0	1.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0260_gene_15772	2.0	1.0	1.0	5.0	0.0	1.0	4.0	0.0	2.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0372_gene_18793	0.0	6.0	3.0	11.0	5.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0596_gene_4761	0.0	1.0	1.0	3.0	3.0	3.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0651_gene_5735	0.0	9.0	3.0	7.0	9.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0772_gene_7879	3.0	7.0	8.0	7.0	4.0	6.0	4.0	0.0	0.0	3.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0084_gene_11411	2.0	2.0	4.0	4.0	0.0	2.0	8.0	0.0	4.0	2.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0157_gene_13058	4.0	3.0	6.0	3.0	4.0	8.0	15.0	1.0	0.0	2.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0250_gene_15452	2.0	3.0	5.0	2.0	2.0	3.0	5.0	0.0	3.0	1.0	1.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0287_gene_16506	1.0	2.0	5.0	8.0	2.0	5.0	5.0	0.0	2.0	2.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0320_gene_17386	1.0	1.0	2.0	2.0	4.0	4.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0358_gene_18409	1.0	1.0	3.0	4.0	0.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0360_gene_18435	1.0	6.0	3.0	7.0	3.0	5.0	11.0	0.0	1.0	3.0	7.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0455_gene_21412	2.0	3.0	3.0	0.0	0.0	2.0	7.0	0.0	0.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0666_gene_5975	0.0	4.0	1.0	5.0	0.0	15.0	14.0	1.0	2.0	3.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0671_gene_6050	1.0	8.0	5.0	7.0	2.0	0.0	6.0	0.0	1.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0739_gene_7234	1.0	5.0	4.0	3.0	6.0	14.0	9.0	0.0	3.0	5.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0004_gene_10048	1.0	6.0	5.0	2.0	5.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0026_gene_10420	0.0	6.0	6.0	4.0	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0068_gene_11129	0.0	4.0	5.0	4.0	6.0	3.0	6.0	0.0	1.0	4.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0086_gene_11455	1.0	4.0	4.0	7.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0092_gene_11595	2.0	7.0	3.0	6.0	3.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0228_gene_1481	4.0	1.0	0.0	7.0	3.0	17.0	9.0	0.0	4.0	4.0	3.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0248_gene_15434	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0255_gene_15591	0.0	3.0	3.0	9.0	1.0	3.0	2.0	0.0	1.0	1.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0264_gene_15939	0.0	3.0	1.0	5.0	1.0	5.0	6.0	0.0	1.0	1.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0273_gene_16101	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0294_gene_16654	0.0	4.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0297_gene_1670	0.0	4.0	1.0	2.0	2.0	12.0	3.0	1.0	1.0	3.0	5.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0335_gene_17678	0.0	0.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0398_gene_19432	2.0	2.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0433_gene_20559	2.0	3.0	7.0	4.0	2.0	2.0	5.0	0.0	1.0	2.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0439_gene_20734	0.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0500_gene_2941	0.0	9.0	2.0	3.0	4.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0504_gene_3050	0.0	5.0	3.0	4.0	0.0	5.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0519_gene_3381	0.0	7.0	0.0	4.0	3.0	13.0	6.0	0.0	1.0	3.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0521_gene_3402	1.0	4.0	4.0	6.0	5.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0584_gene_4477	0.0	8.0	3.0	3.0	4.0	2.0	4.0	0.0	1.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0588_gene_4596	0.0	3.0	1.0	0.0	0.0	4.0	2.0	1.0	1.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0597_gene_4766	1.0	4.0	4.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0598_gene_4769	2.0	3.0	2.0	3.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0606_gene_4935	0.0	5.0	2.0	4.0	0.0	2.0	2.0	0.0	2.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0644_gene_5595	4.0	5.0	9.0	5.0	4.0	6.0	8.0	0.0	1.0	4.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0648_gene_5707	0.0	12.0	5.0	6.0	4.0	5.0	3.0	0.0	0.0	2.0	2.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0669_gene_6013	0.0	4.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0679_gene_6166	0.0	2.0	2.0	4.0	0.0	6.0	4.0	0.0	2.0	2.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0688_gene_6311	0.0	2.0	1.0	6.0	1.0	1.0	2.0	0.0	1.0	3.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0690_gene_6330	0.0	5.0	2.0	1.0	4.0	2.0	1.0	0.0	2.0	2.0	1.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0707_gene_6459	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0719_gene_6687	1.0	7.0	2.0	4.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0750_gene_7400	0.0	2.0	0.0	1.0	3.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0755_gene_7463	0.0	5.0	4.0	2.0	1.0	5.0	2.0	0.0	2.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0763_gene_7633	1.0	9.0	0.0	6.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0792_gene_8169	0.0	3.0	0.0	4.0	0.0	16.0	7.0	0.0	1.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0794_gene_8195	6.0	2.0	4.0	3.0	5.0	3.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0824_gene_8662	0.0	2.0	3.0	5.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0841_gene_8909	5.0	7.0	7.0	8.0	4.0	9.0	9.0	0.0	1.0	6.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0848_gene_9080	0.0	4.0	4.0	4.0	2.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0849_gene_9096	0.0	1.0	4.0	1.0	4.0	1.0	2.0	0.0	2.0	4.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0868_gene_9401	1.0	3.0	4.0	4.0	1.0	5.0	6.0	0.0	1.0	1.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0897_gene_9994	3.0	3.0	5.0	4.0	6.0	8.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
