#queryid	MCT.f.0375	MCT.f.0376	MCT.f.0377	MCT.f.0378	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391	taxonomy
cazy_1014_gene_949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0034_gene_10651	0.0	1.0	0.0	6.0	4.0	0.0	6.0	0.0	4.0	2.0	0.0	0.0	1.0	4.0	0.0	10.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM51
cazy_0915_gene_803	1.0	2.0	0.0	4.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM51
cazy_0363_gene_16779	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM56
cazy_0717_gene_4713	0.0	1.0	1.0	4.0	4.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	7.0	0.0	6.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_0841_gene_6582	0.0	0.0	0.0	3.0	2.0	0.0	4.0	0.0	5.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0315_gene_15651	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0918_gene_8142	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0229_gene_14089	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0231_gene_14089	1.0	2.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0513_gene_21147	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0562_gene_22787	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0686_gene_427	0.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	4.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0749_gene_5271	0.0	0.0	0.0	3.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0854_gene_6767	0.0	2.0	0.0	12.0	1.0	0.0	12.0	0.0	10.0	1.0	0.0	0.0	4.0	11.0	0.0	4.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0874_gene_7371	1.0	2.0	0.0	2.0	0.0	0.0	9.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0011_gene_10183	1.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0119_gene_11994	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0169_gene_12766	0.0	0.0	3.0	2.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0182_gene_13001	1.0	1.0	0.0	6.0	1.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0574_gene_230	2.0	0.0	1.0	12.0	0.0	0.0	14.0	1.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	7.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0848_gene_6660	0.0	0.0	0.0	7.0	3.0	3.0	8.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0864_gene_708	2.0	1.0	3.0	1.0	0.0	1.0	2.0	0.0	4.0	1.0	2.0	0.0	6.0	0.0	0.0	6.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0989_gene_930	1.0	0.0	0.0	9.0	5.0	0.0	8.0	0.0	5.0	2.0	3.0	1.0	2.0	11.0	0.0	3.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0053_gene_10849	1.0	2.0	1.0	5.0	3.0	0.0	11.0	1.0	6.0	0.0	1.0	1.0	2.0	4.0	0.0	9.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0212_gene_1355	4.0	2.0	1.0	2.0	0.0	0.0	2.0	1.0	11.0	0.0	0.0	0.0	6.0	4.0	0.0	8.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_1029_gene_9747	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0113_gene_1177	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0195_gene_13128	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0806_gene_5818	0.0	1.0	1.0	3.0	1.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0832_gene_6384	1.0	1.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0944_gene_8539	0.0	1.0	0.0	2.0	0.0	0.0	5.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0112_gene_11762	0.0	2.0	0.0	8.0	1.0	0.0	8.0	0.0	7.0	0.0	1.0	0.0	3.0	6.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0115_gene_11791	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0156_gene_12621	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0253_gene_1449	1.0	1.0	0.0	4.0	0.0	2.0	10.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0255_gene_14516	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0344_gene_16327	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0352_gene_16498	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0378_gene_17363	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0382_gene_17484	0.0	2.0	0.0	2.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0395_gene_17890	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0400_gene_17986	1.0	3.0	0.0	4.0	2.0	0.0	4.0	0.0	5.0	1.0	1.0	0.0	2.0	1.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0440_gene_19305	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0525_gene_2166	0.0	1.0	0.0	5.0	1.0	0.0	16.0	0.0	6.0	0.0	0.0	0.0	5.0	5.0	0.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0537_gene_22128	0.0	0.0	0.0	6.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0586_gene_2451	1.0	1.0	0.0	4.0	2.0	5.0	10.0	3.0	5.0	0.0	0.0	0.0	4.0	1.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0601_gene_2645	2.0	3.0	0.0	8.0	4.0	0.0	13.0	0.0	19.0	1.0	1.0	0.0	3.0	14.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0606_gene_2737	0.0	1.0	0.0	13.0	4.0	1.0	13.0	1.0	11.0	1.0	2.0	0.0	5.0	12.0	0.0	9.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0608_gene_2741	0.0	2.0	2.0	6.0	2.0	1.0	17.0	2.0	16.0	1.0	2.0	1.0	4.0	12.0	0.0	6.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0620_gene_2906	2.0	2.0	0.0	4.0	1.0	0.0	6.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0623_gene_3008	0.0	0.0	1.0	7.0	0.0	4.0	8.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0676_gene_4142	1.0	0.0	0.0	2.0	2.0	2.0	5.0	0.0	7.0	0.0	0.0	1.0	2.0	4.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0711_gene_4659	0.0	1.0	2.0	7.0	3.0	2.0	11.0	0.0	8.0	1.0	1.0	0.0	4.0	5.0	0.0	9.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0730_gene_4836	1.0	2.0	0.0	5.0	3.0	0.0	14.0	1.0	9.0	1.0	1.0	1.0	1.0	4.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0784_gene_5628	0.0	4.0	0.0	9.0	2.0	2.0	10.0	2.0	15.0	1.0	0.0	1.0	3.0	6.0	0.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0819_gene_6172	0.0	3.0	0.0	9.0	1.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0822_gene_6235	3.0	5.0	1.0	12.0	2.0	1.0	15.0	4.0	6.0	1.0	0.0	0.0	4.0	7.0	0.0	11.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0836_gene_6506	2.0	6.0	1.0	11.0	0.0	0.0	9.0	1.0	5.0	0.0	0.0	1.0	3.0	4.0	0.0	17.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0837_gene_6517	1.0	3.0	1.0	16.0	5.0	2.0	23.0	3.0	21.0	0.0	2.0	0.0	6.0	20.0	0.0	18.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0907_gene_7921	0.0	1.0	1.0	6.0	2.0	0.0	6.0	1.0	6.0	0.0	0.0	0.0	1.0	6.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0922_gene_8230	3.0	3.0	0.0	6.0	1.0	0.0	6.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0949_gene_8598	1.0	0.0	1.0	2.0	0.0	1.0	4.0	1.0	5.0	0.0	3.0	0.0	3.0	0.0	0.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1021_gene_9595	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1031_gene_9750	0.0	3.0	1.0	10.0	3.0	0.0	5.0	2.0	2.0	0.0	2.0	0.0	1.0	7.0	0.0	18.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1032_gene_9755	0.0	1.0	0.0	7.0	0.0	0.0	10.0	0.0	8.0	0.0	1.0	0.0	0.0	5.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0004_gene_10085	0.0	3.0	0.0	6.0	0.0	1.0	8.0	0.0	8.0	0.0	0.0	1.0	3.0	7.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0031_gene_10554	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0118_gene_118	2.0	1.0	1.0	8.0	1.0	3.0	20.0	0.0	4.0	1.0	0.0	0.0	8.0	4.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0217_gene_13712	0.0	0.0	2.0	5.0	4.0	0.0	4.0	2.0	11.0	1.0	0.0	0.0	0.0	9.0	0.0	18.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0265_gene_14656	0.0	1.0	0.0	4.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0404_gene_18091	1.0	1.0	0.0	5.0	0.0	0.0	13.0	1.0	7.0	1.0	1.0	0.0	2.0	7.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0432_gene_19057	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0436_gene_19137	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0476_gene_20200	0.0	1.0	0.0	4.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0505_gene_20996	0.0	1.0	1.0	2.0	2.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0540_gene_22189	1.0	1.0	3.0	12.0	3.0	0.0	2.0	0.0	4.0	1.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0544_gene_22262	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0578_gene_233	1.0	4.0	0.0	7.0	0.0	0.0	5.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0621_gene_2940	1.0	1.0	0.0	8.0	1.0	1.0	12.0	1.0	5.0	0.0	2.0	2.0	1.0	2.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0700_gene_4437	0.0	1.0	0.0	6.0	2.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0734_gene_4986	1.0	0.0	0.0	5.0	1.0	1.0	7.0	0.0	7.0	1.0	0.0	1.0	1.0	7.0	0.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0778_gene_5592	0.0	2.0	0.0	10.0	8.0	0.0	15.0	1.0	13.0	1.0	2.0	1.0	4.0	6.0	0.0	8.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0795_gene_5679	1.0	0.0	1.0	6.0	3.0	6.0	12.0	2.0	9.0	0.0	0.0	0.0	4.0	1.0	0.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0805_gene_5817	1.0	4.0	0.0	6.0	1.0	2.0	9.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0861_gene_7024	3.0	1.0	1.0	0.0	1.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0901_gene_7741	1.0	1.0	2.0	4.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0968_gene_9008	0.0	3.0	0.0	6.0	4.0	0.0	7.0	0.0	3.0	0.0	1.0	0.0	0.0	4.0	0.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0976_gene_9158	2.0	0.0	1.0	6.0	0.0	3.0	4.0	1.0	7.0	0.0	0.0	0.0	3.0	3.0	0.0	9.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_1018_gene_9531	0.0	3.0	0.0	3.0	1.0	3.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_1027_gene_9708	1.0	2.0	0.0	4.0	1.0	2.0	7.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0447_gene_1942	0.0	1.0	0.0	11.0	2.0	0.0	12.0	1.0	4.0	1.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0589_gene_2588	1.0	4.0	0.0	9.0	2.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	1.0	10.0	0.0	11.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_1034_gene_9810	0.0	2.0	0.0	7.0	3.0	2.0	5.0	1.0	5.0	1.0	0.0	1.0	1.0	3.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0043_gene_10734	0.0	2.0	0.0	6.0	4.0	1.0	5.0	0.0	6.0	1.0	2.0	0.0	3.0	5.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0044_gene_10734	0.0	0.0	0.0	8.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	8.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0174_gene_12832	0.0	1.0	1.0	7.0	1.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	5.0	0.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0768_gene_5529	0.0	1.0	0.0	6.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0802_gene_5774	1.0	1.0	0.0	7.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0908_gene_7961	0.0	1.0	0.0	10.0	1.0	0.0	2.0	0.0	5.0	0.0	2.0	0.0	2.0	3.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0286_gene_14954	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0431_gene_18954	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0625_gene_3117	2.0	0.0	0.0	1.0	1.0	0.0	8.0	2.0	5.0	0.0	1.0	0.0	4.0	3.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0872_gene_7335	0.0	1.0	1.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0938_gene_8490	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_1005_gene_9430	1.0	2.0	0.0	9.0	1.0	0.0	9.0	1.0	5.0	0.0	0.0	0.0	2.0	8.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0225_gene_13911	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0358_gene_1670	1.0	2.0	1.0	8.0	2.0	4.0	13.0	1.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0550_gene_22536	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0117_gene_11794	1.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
