#queryid	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527	taxonomy
cazy_0031_gene_10312	0.0	2.0	1.0	1.0	0.0	1.0	0.0	3.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0206_gene_14316	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0345_gene_18224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0085_gene_11392	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0169_gene_13419	0.0	4.0	0.0	2.0	0.0	2.0	1.0	3.0	1.0	1.0	0.0	4.0	1.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0339_gene_17972	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0563_gene_470	8.0	32.0	9.0	38.0	5.0	5.0	4.0	48.0	22.0	8.0	16.0	34.0	20.0	22.0	5.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0578_gene_4937	1.0	12.0	1.0	7.0	0.0	1.0	2.0	4.0	4.0	3.0	1.0	6.0	5.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0609_gene_5670	1.0	6.0	3.0	4.0	1.0	1.0	0.0	5.0	2.0	5.0	2.0	2.0	7.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0642_gene_6178	0.0	2.0	3.0	1.0	0.0	1.0	1.0	2.0	1.0	4.0	0.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0715_gene_7506	0.0	6.0	0.0	3.0	1.0	0.0	0.0	2.0	5.0	1.0	0.0	3.0	3.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0793_gene_844	1.0	13.0	1.0	12.0	0.0	0.0	1.0	8.0	13.0	0.0	2.0	11.0	6.0	5.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0836_gene_8984	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	2.0	2.0	0.0	4.0	3.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0733_gene_7711	1.0	2.0	1.0	3.0	0.0	5.0	0.0	6.0	1.0	0.0	0.0	4.0	4.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0332_gene_17712	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0497_gene_3648	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0535_gene_4113	4.0	14.0	7.0	10.0	1.0	8.0	7.0	8.0	10.0	9.0	4.0	21.0	7.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0774_gene_8166	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0040_gene_10563	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8.0	2.0	3.0	1.0	4.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0081_gene_11340	4.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0139_gene_12722	0.0	1.0	1.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0141_gene_12728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0149_gene_12806	0.0	3.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	2.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0154_gene_12924	9.0	24.0	12.0	34.0	0.0	4.0	5.0	32.0	22.0	5.0	8.0	30.0	19.0	15.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0165_gene_13228	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0183_gene_13767	0.0	1.0	2.0	3.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0214_gene_14498	3.0	3.0	1.0	6.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	4.0	7.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0230_gene_14717	3.0	9.0	4.0	10.0	2.0	7.0	3.0	15.0	4.0	1.0	1.0	7.0	2.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0238_gene_14934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0252_gene_15248	2.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	6.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0263_gene_15613	1.0	12.0	3.0	18.0	2.0	7.0	4.0	26.0	9.0	4.0	6.0	20.0	8.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0322_gene_17214	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0385_gene_2204	7.0	33.0	13.0	35.0	3.0	25.0	16.0	37.0	30.0	17.0	18.0	53.0	15.0	35.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0463_gene_3248	7.0	34.0	17.0	27.0	1.0	7.0	9.0	30.0	17.0	11.0	7.0	37.0	11.0	19.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0465_gene_3258	2.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0517_gene_3860	8.0	26.0	17.0	27.0	2.0	14.0	5.0	25.0	14.0	17.0	13.0	46.0	19.0	20.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0663_gene_6631	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	3.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0712_gene_7465	0.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0737_gene_7716	1.0	4.0	0.0	9.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	5.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0755_gene_7955	7.0	25.0	11.0	38.0	3.0	8.0	6.0	31.0	16.0	10.0	12.0	31.0	17.0	19.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0843_gene_9097	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0844_gene_9098	11.0	21.0	11.0	22.0	5.0	7.0	5.0	30.0	10.0	13.0	6.0	27.0	16.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0862_gene_9374	0.0	1.0	4.0	2.0	0.0	1.0	1.0	3.0	3.0	2.0	2.0	7.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0875_gene_9553	2.0	1.0	0.0	10.0	0.0	0.0	0.0	3.0	3.0	1.0	2.0	4.0	7.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0885_gene_9845	0.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0	3.0	9.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0071_gene_11099	2.0	4.0	0.0	15.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	7.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0092_gene_11606	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	4.0	0.0	0.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0215_gene_14608	0.0	5.0	1.0	5.0	0.0	0.0	1.0	10.0	2.0	1.0	2.0	10.0	4.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0260_gene_15431	2.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0317_gene_17012	2.0	18.0	5.0	13.0	1.0	4.0	1.0	16.0	9.0	1.0	2.0	11.0	5.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0342_gene_18142	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	0.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0362_gene_18895	2.0	1.0	1.0	12.0	0.0	3.0	0.0	0.0	4.0	2.0	4.0	2.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0592_gene_5163	0.0	1.0	3.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0602_gene_547	7.0	42.0	14.0	50.0	2.0	16.0	14.0	59.0	21.0	15.0	15.0	43.0	18.0	27.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0619_gene_5881	0.0	1.0	0.0	1.0	1.0	3.0	0.0	10.0	4.0	2.0	0.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0687_gene_6957	0.0	6.0	2.0	0.0	0.0	0.0	1.0	7.0	3.0	3.0	2.0	7.0	6.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0769_gene_814	8.0	56.0	14.0	51.0	2.0	10.0	7.0	65.0	42.0	6.0	20.0	72.0	21.0	31.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0781_gene_8222	2.0	4.0	0.0	5.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0787_gene_8307	0.0	6.0	2.0	8.0	0.0	0.0	1.0	3.0	7.0	1.0	1.0	6.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0868_gene_9497	1.0	25.0	2.0	5.0	0.0	0.0	0.0	2.0	1.0	4.0	1.0	1.0	10.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0889_gene_9863	11.0	45.0	16.0	55.0	6.0	17.0	10.0	30.0	29.0	17.0	17.0	65.0	31.0	20.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0247_gene_15138	3.0	4.0	1.0	4.0	0.0	1.0	0.0	2.0	6.0	1.0	1.0	5.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0270_gene_15724	3.0	2.0	0.0	3.0	0.0	1.0	0.0	2.0	8.0	1.0	0.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0710_gene_740	8.0	46.0	17.0	66.0	1.0	11.0	18.0	66.0	41.0	18.0	18.0	87.0	33.0	42.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0109_gene_12077	4.0	14.0	6.0	12.0	0.0	2.0	3.0	20.0	17.0	4.0	5.0	14.0	8.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0110_gene_12077	9.0	29.0	12.0	24.0	4.0	8.0	2.0	20.0	19.0	8.0	7.0	22.0	21.0	16.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0295_gene_16301	3.0	13.0	5.0	18.0	0.0	3.0	6.0	19.0	10.0	1.0	8.0	13.0	9.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0462_gene_3228	9.0	21.0	2.0	27.0	1.0	3.0	1.0	27.0	9.0	1.0	4.0	28.0	9.0	12.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0887_gene_986	6.0	28.0	17.0	31.0	2.0	17.0	11.0	21.0	9.0	7.0	10.0	38.0	18.0	26.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0128_gene_12388	3.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0275_gene_15827	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0751_gene_7946	4.0	16.0	7.0	17.0	1.0	3.0	3.0	29.0	16.0	2.0	1.0	18.0	7.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0840_gene_9012	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0138_gene_12706	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE15
cazy_0198_gene_14111	0.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0367_gene_19017	2.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0432_gene_2916	6.0	9.0	4.0	7.0	1.0	1.0	1.0	5.0	9.0	0.0	3.0	16.0	4.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0705_gene_7315	2.0	9.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	3.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0236_gene_14855	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0351_gene_18496	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0429_gene_2915	1.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0430_gene_2915	1.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	3.0	1.0	4.0	4.0	6.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0526_gene_3952	2.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	0.0	3.0	4.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0570_gene_4817	5.0	22.0	4.0	7.0	2.0	1.0	1.0	4.0	6.0	0.0	1.0	3.0	5.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0621_gene_5920	0.0	20.0	2.0	3.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0	1.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0780_gene_8222	1.0	0.0	0.0	4.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0901_gene_9940	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0038_gene_10477	2.0	8.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0060_gene_10924	0.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	4.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0163_gene_13203	1.0	8.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0254_gene_15298	1.0	9.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	3.0	7.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0277_gene_1588	3.0	9.0	8.0	19.0	0.0	6.0	7.0	23.0	7.0	3.0	5.0	24.0	14.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0450_gene_3086	1.0	11.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0491_gene_3553	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0603_gene_5534	2.0	11.0	5.0	1.0	4.0	0.0	1.0	1.0	4.0	1.0	1.0	2.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0674_gene_6748	1.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0704_gene_7292	0.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0180_gene_13683	1.0	6.0	1.0	2.0	0.0	2.0	2.0	6.0	5.0	0.0	0.0	4.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0525_gene_3952	0.0	1.0	0.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0587_gene_5049	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0719_gene_755	4.0	29.0	7.0	27.0	1.0	4.0	7.0	23.0	14.0	7.0	12.0	22.0	14.0	17.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0754_gene_7955	1.0	21.0	3.0	21.0	3.0	2.0	10.0	23.0	21.0	1.0	2.0	27.0	11.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0803_gene_8553	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0393_gene_2368	2.0	4.0	2.0	5.0	0.0	2.0	0.0	3.0	2.0	3.0	2.0	4.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0591_gene_5099	15.0	23.0	6.0	37.0	1.0	7.0	8.0	37.0	24.0	13.0	6.0	47.0	16.0	17.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0706_gene_7319	6.0	2.0	0.0	9.0	0.0	0.0	0.0	4.0	6.0	1.0	0.0	5.0	7.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0767_gene_813	7.0	29.0	8.0	30.0	1.0	5.0	7.0	35.0	26.0	2.0	7.0	35.0	15.0	22.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0065_gene_10974	1.0	3.0	1.0	2.0	0.0	3.0	1.0	7.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0184_gene_13820	13.0	59.0	18.0	63.0	1.0	27.0	6.0	58.0	40.0	20.0	28.0	72.0	25.0	39.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0605_gene_5564	4.0	17.0	6.0	15.0	0.0	5.0	0.0	10.0	10.0	1.0	1.0	15.0	5.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0645_gene_6204	6.0	37.0	14.0	58.0	5.0	15.0	16.0	51.0	27.0	12.0	11.0	59.0	33.0	29.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0871_gene_9519	5.0	7.0	2.0	11.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	7.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0122_gene_12318	1.0	4.0	2.0	7.0	0.0	2.0	1.0	9.0	3.0	6.0	0.0	6.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0170_gene_13441	1.0	6.0	1.0	2.0	0.0	0.0	0.0	4.0	5.0	1.0	2.0	7.0	10.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0286_gene_16154	2.0	1.0	1.0	4.0	1.0	1.0	0.0	4.0	9.0	0.0	0.0	3.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0296_gene_16329	1.0	6.0	1.0	11.0	0.0	1.0	0.0	4.0	6.0	1.0	1.0	5.0	13.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0352_gene_18634	0.0	5.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0360_gene_18875	0.0	4.0	2.0	3.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	2.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
