#queryid	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0373	MCT.f.0374	taxonomy
cazy_0077_gene_11004	5.0	0.0	4.0	0.0	5.0	0.0	2.0	0.0	4.0	3.0	5.0	1.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0111_gene_11496	7.0	1.0	6.0	3.0	13.0	3.0	5.0	6.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0174_gene_12549	3.0	1.0	4.0	1.0	7.0	1.0	3.0	6.0	3.0	4.0	2.0	1.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0203_gene_13195	3.0	1.0	1.0	0.0	6.0	1.0	0.0	7.0	1.0	1.0	5.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0237_gene_13573	0.0	0.0	1.0	0.0	1.0	0.0	1.0	6.0	1.0	3.0	4.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0242_gene_13663	2.0	2.0	1.0	1.0	2.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0275_gene_14254	6.0	4.0	3.0	1.0	16.0	7.0	12.0	3.0	8.0	2.0	2.0	1.0	1.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0312_gene_14817	10.0	2.0	9.0	4.0	11.0	3.0	5.0	5.0	3.0	4.0	5.0	1.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0341_gene_15226	6.0	0.0	0.0	0.0	12.0	2.0	3.0	2.0	3.0	2.0	3.0	1.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0386_gene_15918	2.0	1.0	3.0	0.0	2.0	2.0	2.0	2.0	1.0	0.0	3.0	1.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0392_gene_1608	2.0	0.0	2.0	1.0	5.0	4.0	3.0	3.0	7.0	4.0	2.0	0.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0397_gene_16133	9.0	0.0	5.0	1.0	6.0	1.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0399_gene_16136	6.0	1.0	3.0	1.0	1.0	1.0	6.0	4.0	2.0	4.0	9.0	1.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0400_gene_16142	8.0	2.0	2.0	0.0	7.0	3.0	10.0	4.0	2.0	1.0	4.0	2.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0417_gene_16340	0.0	1.0	2.0	0.0	7.0	4.0	6.0	3.0	3.0	9.0	4.0	0.0	0.0	0.0	0.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0425_gene_16427	3.0	0.0	2.0	1.0	9.0	1.0	8.0	3.0	4.0	1.0	3.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0431_gene_16524	8.0	1.0	3.0	1.0	7.0	5.0	7.0	8.0	3.0	5.0	6.0	1.0	3.0	0.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0438_gene_16650	6.0	1.0	3.0	1.0	8.0	0.0	9.0	5.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0451_gene_16809	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0453_gene_16861	1.0	2.0	1.0	0.0	6.0	2.0	2.0	3.0	3.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0497_gene_17557	9.0	1.0	9.0	0.0	25.0	3.0	9.0	3.0	7.0	5.0	4.0	3.0	2.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0529_gene_18292	7.0	2.0	7.0	1.0	10.0	4.0	6.0	4.0	3.0	2.0	5.0	1.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0630_gene_20411	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0680_gene_21371	4.0	1.0	5.0	1.0	8.0	0.0	7.0	3.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0737_gene_22540	9.0	2.0	3.0	0.0	4.0	1.0	4.0	1.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0757_gene_2287	5.0	1.0	5.0	0.0	8.0	2.0	5.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0791_gene_2360	15.0	2.0	11.0	1.0	19.0	7.0	6.0	5.0	4.0	3.0	4.0	1.0	3.0	0.0	1.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0882_gene_2563	9.0	2.0	6.0	2.0	10.0	4.0	7.0	3.0	4.0	2.0	7.0	1.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0950_gene_2732	1.0	5.0	2.0	0.0	6.0	0.0	1.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0951_gene_2733	1.0	2.0	1.0	0.0	3.0	2.0	2.0	4.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1000_gene_28468	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1004_gene_28613	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1013_gene_28950	2.0	0.0	0.0	0.0	5.0	1.0	10.0	2.0	3.0	1.0	2.0	2.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1016_gene_29158	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1102_gene_3097	0.0	0.0	2.0	0.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1163_gene_32147	11.0	2.0	8.0	2.0	15.0	2.0	8.0	2.0	5.0	1.0	12.0	1.0	2.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1167_gene_32230	3.0	2.0	1.0	1.0	5.0	1.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1169_gene_32307	0.0	3.0	1.0	0.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1180_gene_32663	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1199_gene_33600	3.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1205_gene_33755	4.0	4.0	2.0	1.0	5.0	0.0	11.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1218_gene_34252	1.0	0.0	1.0	1.0	5.0	1.0	3.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1281_gene_39	4.0	0.0	1.0	4.0	6.0	9.0	4.0	4.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1314_gene_4502	1.0	1.0	2.0	0.0	8.0	2.0	2.0	4.0	7.0	3.0	4.0	0.0	0.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1315_gene_4539	2.0	1.0	0.0	0.0	6.0	7.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1423_gene_6289	7.0	4.0	11.0	0.0	16.0	3.0	7.0	6.0	8.0	2.0	9.0	1.0	0.0	0.0	0.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1424_gene_6290	15.0	8.0	10.0	4.0	15.0	3.0	5.0	5.0	9.0	4.0	4.0	0.0	1.0	0.0	0.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1526_gene_8501	10.0	2.0	2.0	1.0	18.0	4.0	8.0	6.0	8.0	3.0	5.0	3.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1557_gene_9059	2.0	0.0	0.0	2.0	8.0	2.0	5.0	4.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1609_gene_9930	0.0	0.0	5.0	1.0	7.0	0.0	3.0	0.0	4.0	7.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0029_gene_10390	13.0	1.0	7.0	1.0	8.0	3.0	11.0	6.0	7.0	2.0	5.0	2.0	0.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0643_gene_20587	10.0	1.0	8.0	3.0	18.0	0.0	5.0	5.0	3.0	2.0	3.0	2.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0756_gene_2285	10.0	4.0	5.0	4.0	24.0	6.0	6.0	9.0	7.0	4.0	3.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0832_gene_24387	3.0	4.0	4.0	0.0	16.0	4.0	3.0	5.0	3.0	3.0	8.0	4.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0839_gene_24464	6.0	0.0	2.0	2.0	4.0	0.0	8.0	10.0	11.0	6.0	7.0	1.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0875_gene_25444	4.0	0.0	2.0	0.0	2.0	1.0	1.0	4.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1466_gene_6958	7.0	3.0	5.0	2.0	14.0	3.0	16.0	17.0	12.0	3.0	4.0	2.0	0.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1591_gene_952	4.0	1.0	3.0	2.0	19.0	6.0	4.0	7.0	5.0	4.0	3.0	3.0	1.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0034_gene_10536	3.0	5.0	1.0	1.0	6.0	0.0	5.0	6.0	4.0	6.0	0.0	1.0	1.0	0.0	0.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0136_gene_11933	7.0	1.0	2.0	0.0	3.0	0.0	6.0	12.0	13.0	6.0	3.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0186_gene_12815	18.0	5.0	9.0	3.0	33.0	10.0	19.0	5.0	18.0	7.0	6.0	6.0	2.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0255_gene_13989	10.0	3.0	17.0	2.0	14.0	4.0	23.0	11.0	5.0	5.0	2.0	1.0	0.0	0.0	1.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0286_gene_14456	7.0	1.0	6.0	0.0	5.0	9.0	4.0	4.0	3.0	1.0	3.0	2.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0316_gene_14871	3.0	1.0	2.0	1.0	3.0	0.0	4.0	8.0	7.0	4.0	2.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0352_gene_15352	7.0	4.0	15.0	2.0	19.0	10.0	14.0	11.0	5.0	5.0	11.0	2.0	1.0	1.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0380_gene_15823	11.0	0.0	13.0	0.0	15.0	7.0	15.0	9.0	11.0	4.0	8.0	5.0	0.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0502_gene_17634	19.0	0.0	7.0	0.0	13.0	6.0	16.0	9.0	7.0	8.0	5.0	2.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0607_gene_19855	0.0	1.0	2.0	1.0	2.0	0.0	3.0	3.0	6.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0792_gene_2361	32.0	6.0	19.0	3.0	34.0	11.0	26.0	8.0	20.0	4.0	12.0	4.0	3.0	0.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0815_gene_23971	1.0	0.0	4.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0858_gene_2493	24.0	5.0	14.0	0.0	30.0	4.0	13.0	7.0	12.0	6.0	11.0	5.0	0.0	0.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0901_gene_26222	3.0	1.0	0.0	0.0	1.0	1.0	2.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1052_gene_2990	19.0	5.0	10.0	0.0	25.0	6.0	6.0	8.0	9.0	5.0	5.0	3.0	2.0	0.0	1.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1165_gene_32157	4.0	1.0	4.0	0.0	6.0	2.0	3.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1265_gene_374	5.0	2.0	5.0	1.0	16.0	5.0	5.0	4.0	18.0	7.0	5.0	3.0	5.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1377_gene_5590	14.0	1.0	3.0	1.0	18.0	11.0	16.0	7.0	11.0	4.0	3.0	1.0	1.0	0.0	0.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1403_gene_6000	6.0	1.0	7.0	1.0	14.0	11.0	9.0	8.0	12.0	5.0	9.0	3.0	2.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1497_gene_7580	9.0	2.0	4.0	3.0	13.0	4.0	15.0	7.0	7.0	4.0	5.0	4.0	0.0	0.0	1.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0100_gene_11360	8.0	0.0	2.0	1.0	15.0	3.0	3.0	4.0	4.0	0.0	5.0	2.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0161_gene_12390	11.0	2.0	9.0	2.0	20.0	4.0	6.0	7.0	3.0	5.0	6.0	2.0	0.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0674_gene_21264	0.0	1.0	1.0	0.0	3.0	0.0	7.0	3.0	7.0	2.0	3.0	3.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0763_gene_23062	7.0	2.0	4.0	2.0	6.0	5.0	10.0	8.0	7.0	0.0	5.0	2.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0853_gene_24878	4.0	0.0	3.0	0.0	10.0	2.0	9.0	7.0	3.0	3.0	5.0	4.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0862_gene_25143	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_1214_gene_33952	4.0	1.0	0.0	1.0	3.0	0.0	6.0	5.0	2.0	2.0	3.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_1372_gene_5509	5.0	0.0	3.0	3.0	8.0	0.0	3.0	7.0	3.0	0.0	4.0	1.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_1373_gene_5510	2.0	3.0	4.0	1.0	10.0	0.0	8.0	5.0	4.0	3.0	3.0	0.0	1.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_1421_gene_6242	1.0	0.0	2.0	0.0	8.0	1.0	0.0	4.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_1558_gene_9062	2.0	3.0	4.0	0.0	6.0	1.0	1.0	4.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0191_gene_12945	5.0	1.0	5.0	0.0	4.0	2.0	4.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0690_gene_21516	3.0	0.0	2.0	0.0	5.0	0.0	2.0	4.0	1.0	1.0	5.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0945_gene_27250	0.0	1.0	1.0	0.0	4.0	3.0	5.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0983_gene_28331	13.0	0.0	7.0	0.0	12.0	4.0	26.0	16.0	17.0	6.0	3.0	2.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1385_gene_5672	2.0	0.0	1.0	1.0	7.0	4.0	0.0	3.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1386_gene_5673	2.0	1.0	2.0	0.0	7.0	3.0	0.0	2.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1387_gene_5674	3.0	0.0	3.0	0.0	6.0	6.0	2.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1419_gene_6221	2.0	2.0	4.0	0.0	14.0	2.0	7.0	14.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1499_gene_7668	8.0	3.0	7.0	1.0	12.0	1.0	9.0	9.0	1.0	4.0	1.0	6.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_1578_gene_9413	7.0	1.0	3.0	0.0	4.0	1.0	7.0	3.0	3.0	3.0	2.0	1.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0096_gene_11332	8.0	3.0	18.0	0.0	18.0	5.0	12.0	5.0	14.0	1.0	7.0	1.0	0.0	1.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0564_gene_19146	2.0	1.0	0.0	1.0	2.0	0.0	8.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0867_gene_25265	11.0	1.0	6.0	1.0	10.0	1.0	10.0	3.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0028_gene_10390	10.0	0.0	11.0	3.0	11.0	10.0	26.0	11.0	11.0	7.0	8.0	4.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0177_gene_12625	15.0	1.0	7.0	0.0	14.0	23.0	8.0	7.0	6.0	2.0	1.0	1.0	0.0	0.0	0.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0227_gene_13501	22.0	4.0	13.0	3.0	20.0	13.0	17.0	10.0	12.0	11.0	13.0	3.0	3.0	0.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0256_gene_1399	10.0	3.0	10.0	1.0	27.0	16.0	22.0	7.0	21.0	8.0	8.0	0.0	1.0	0.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0348_gene_15295	30.0	7.0	14.0	6.0	46.0	11.0	19.0	13.0	22.0	13.0	13.0	6.0	0.0	0.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0377_gene_15713	15.0	7.0	8.0	4.0	31.0	24.0	19.0	11.0	13.0	8.0	5.0	4.0	2.0	1.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0463_gene_17126	18.0	4.0	7.0	2.0	26.0	15.0	7.0	16.0	24.0	14.0	11.0	4.0	3.0	1.0	0.0	30.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0512_gene_17861	12.0	12.0	5.0	0.0	15.0	4.0	12.0	17.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0523_gene_18194	3.0	0.0	4.0	0.0	6.0	0.0	8.0	5.0	9.0	3.0	5.0	0.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0534_gene_18373	17.0	0.0	11.0	1.0	19.0	8.0	14.0	8.0	8.0	3.0	12.0	4.0	1.0	0.0	0.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_1101_gene_30961	7.0	0.0	1.0	0.0	6.0	1.0	4.0	6.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_1271_gene_3855	5.0	1.0	1.0	0.0	7.0	11.0	3.0	4.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH37
cazy_0006_gene_10101	3.0	0.0	0.0	1.0	2.0	1.0	8.0	7.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
