#queryid	MCT.f.0171	MCT.f.0173	MCT.f.0174	MCT.f.0176	MCT.f.0177	MCT.f.0178	MCT.f.0179	MCT.f.0180	MCT.f.0181	MCT.f.0182	MCT.f.0183	MCT.f.0184	MCT.f.0185	MCT.f.0186	MCT.f.0187	taxonomy
cazy_1178_gene_4228	0.0	0.0	1.0	1.0	0.0	6.0	0.0	1.0	5.0	1.0	0.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1235_gene_5331	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1238_gene_5426	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	4.0	7.0	3.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0026_gene_10321	0.0	8.0	3.0	0.0	0.0	3.0	0.0	2.0	4.0	2.0	2.0	8.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0146_gene_12273	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	6.0	2.0	2.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0492_gene_18320	0.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0595_gene_20549	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0697_gene_23773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1191_gene_4359	0.0	2.0	3.0	0.0	0.0	7.0	0.0	3.0	10.0	4.0	1.0	5.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1319_gene_6768	0.0	8.0	5.0	0.0	0.0	4.0	0.0	7.0	5.0	1.0	0.0	2.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0056_gene_10898	0.0	4.0	4.0	0.0	0.0	12.0	0.0	3.0	12.0	6.0	2.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0131_gene_11819	0.0	3.0	3.0	3.0	0.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0910_gene_29261	0.0	1.0	3.0	3.0	0.0	1.0	1.0	3.0	2.0	2.0	2.0	5.0	1.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0990_gene_31530	0.0	7.0	3.0	2.0	0.0	6.0	1.0	4.0	1.0	2.0	3.0	3.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1150_gene_3880	0.0	10.0	16.0	2.0	1.0	7.0	4.0	8.0	13.0	6.0	6.0	9.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1458_gene_9483	0.0	7.0	6.0	0.0	1.0	6.0	1.0	6.0	8.0	1.0	2.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0125_gene_11675	0.0	15.0	11.0	0.0	0.0	12.0	4.0	13.0	27.0	5.0	5.0	14.0	2.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0402_gene_16694	0.0	8.0	0.0	1.0	0.0	4.0	1.0	2.0	0.0	0.0	5.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0574_gene_20163	0.0	9.0	8.0	2.0	0.0	12.0	1.0	4.0	4.0	3.0	1.0	3.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0964_gene_30625	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1044_gene_32934	0.0	2.0	3.0	1.0	0.0	0.0	1.0	11.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1139_gene_36172	0.0	3.0	6.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0258_gene_14123	0.0	1.0	6.0	3.0	1.0	19.0	3.0	8.0	18.0	5.0	5.0	11.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0259_gene_14124	0.0	3.0	5.0	2.0	4.0	20.0	5.0	7.0	25.0	8.0	3.0	3.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0669_gene_22571	0.0	13.0	1.0	1.0	0.0	6.0	0.0	5.0	2.0	2.0	4.0	2.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0809_gene_26462	0.0	3.0	1.0	0.0	1.0	11.0	1.0	6.0	14.0	2.0	3.0	5.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0896_gene_28854	0.0	0.0	5.0	1.0	1.0	13.0	1.0	5.0	16.0	4.0	2.0	9.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1017_gene_32276	0.0	3.0	5.0	2.0	0.0	1.0	0.0	10.0	2.0	0.0	2.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1111_gene_34870	0.0	3.0	1.0	2.0	0.0	4.0	0.0	4.0	4.0	2.0	6.0	2.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1475_gene_9883	0.0	4.0	3.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	3.0	1.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0778_gene_25651	0.0	10.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1140_gene_3651	0.0	14.0	0.0	4.0	0.0	10.0	1.0	4.0	1.0	2.0	9.0	2.0	1.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1285_gene_6163	0.0	13.0	0.0	3.0	0.0	4.0	1.0	0.0	3.0	1.0	5.0	3.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1349_gene_7349	0.0	16.0	2.0	0.0	1.0	5.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0175_gene_12831	0.0	10.0	19.0	1.0	0.0	15.0	1.0	20.0	16.0	9.0	7.0	10.0	1.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0221_gene_13465	0.0	3.0	9.0	2.0	1.0	1.0	0.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0103_gene_11356	0.0	1.0	3.0	1.0	1.0	1.0	0.0	4.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH102
cazy_0243_gene_13798	0.0	11.0	7.0	2.0	0.0	5.0	1.0	9.0	8.0	2.0	0.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0377_gene_1610	0.0	10.0	11.0	2.0	0.0	21.0	1.0	15.0	27.0	4.0	6.0	7.0	2.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0516_gene_1872	0.0	11.0	24.0	3.0	2.0	16.0	3.0	24.0	25.0	7.0	4.0	15.0	1.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0724_gene_2434	0.0	13.0	8.0	0.0	0.0	5.0	2.0	7.0	8.0	4.0	3.0	4.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0813_gene_26582	0.0	5.0	16.0	2.0	0.0	7.0	3.0	9.0	9.0	2.0	3.0	4.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0852_gene_27469	0.0	1.0	8.0	0.0	0.0	3.0	0.0	2.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1215_gene_4973	0.0	5.0	4.0	0.0	0.0	1.0	1.0	5.0	2.0	1.0	1.0	2.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1303_gene_6560	0.0	7.0	1.0	2.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0120_gene_11540	0.0	9.0	2.0	0.0	0.0	10.0	0.0	8.0	17.0	4.0	1.0	5.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0193_gene_13080	0.0	1.0	5.0	0.0	1.0	16.0	2.0	14.0	20.0	11.0	5.0	10.0	1.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0361_gene_1568	0.0	36.0	37.0	9.0	2.0	40.0	9.0	35.0	68.0	20.0	8.0	28.0	9.0	10.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0635_gene_21544	0.0	1.0	5.0	2.0	0.0	3.0	0.0	5.0	5.0	0.0	3.0	4.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0793_gene_25862	0.0	6.0	15.0	3.0	0.0	3.0	0.0	16.0	6.0	0.0	1.0	4.0	4.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0872_gene_28252	0.0	5.0	10.0	2.0	0.0	2.0	1.0	14.0	4.0	2.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1464_gene_9715	0.0	28.0	17.0	3.0	1.0	15.0	3.0	22.0	26.0	3.0	6.0	15.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0759_gene_25328	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0865_gene_28110	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0088_gene_11188	0.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	4.0	2.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0109_gene_11441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0145_gene_12250	0.0	4.0	4.0	0.0	0.0	3.0	1.0	2.0	3.0	1.0	2.0	4.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0149_gene_12382	0.0	1.0	3.0	0.0	0.0	4.0	0.0	4.0	4.0	0.0	0.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0189_gene_13013	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0206_gene_13251	0.0	1.0	2.0	0.0	0.0	9.0	0.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0216_gene_13346	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0311_gene_14927	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	7.0	1.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0433_gene_17369	0.0	5.0	13.0	2.0	0.0	7.0	0.0	7.0	5.0	4.0	2.0	5.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0436_gene_17432	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0464_gene_17794	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	4.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0555_gene_19668	0.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0577_gene_20239	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0660_gene_22368	0.0	3.0	6.0	0.0	1.0	3.0	0.0	5.0	4.0	0.0	1.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0696_gene_23698	0.0	1.0	2.0	0.0	2.0	8.0	1.0	2.0	7.0	2.0	3.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0699_gene_23862	0.0	1.0	4.0	2.0	0.0	4.0	3.0	3.0	13.0	3.0	3.0	7.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0700_gene_23921	0.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0738_gene_24701	0.0	1.0	0.0	2.0	1.0	11.0	1.0	2.0	5.0	8.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0741_gene_24744	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	3.0	5.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0821_gene_26714	0.0	1.0	0.0	0.0	0.0	7.0	1.0	3.0	5.0	1.0	0.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0880_gene_28397	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0883_gene_28547	0.0	1.0	1.0	1.0	0.0	2.0	0.0	4.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0888_gene_28678	0.0	2.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0901_gene_2898	0.0	9.0	10.0	2.0	0.0	2.0	0.0	4.0	5.0	1.0	1.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0905_gene_29045	0.0	2.0	3.0	0.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0915_gene_29383	0.0	2.0	4.0	0.0	0.0	7.0	1.0	2.0	5.0	1.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0950_gene_30253	0.0	2.0	1.0	0.0	0.0	0.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0989_gene_31517	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0997_gene_3180	0.0	1.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	5.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1024_gene_32427	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1035_gene_32695	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1080_gene_33975	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1092_gene_34347	0.0	0.0	1.0	1.0	0.0	2.0	0.0	5.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1110_gene_34844	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1112_gene_34935	0.0	0.0	3.0	0.0	0.0	1.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1114_gene_34987	0.0	1.0	2.0	0.0	1.0	6.0	0.0	2.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1125_gene_35548	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1131_gene_35886	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1146_gene_3818	0.0	2.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1229_gene_5224	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	4.0	1.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1239_gene_5501	0.0	12.0	14.0	4.0	0.0	3.0	4.0	5.0	16.0	4.0	2.0	3.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1264_gene_5883	0.0	3.0	3.0	0.0	2.0	3.0	1.0	2.0	8.0	2.0	2.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1277_gene_6075	0.0	2.0	7.0	3.0	0.0	4.0	0.0	7.0	2.0	4.0	3.0	5.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1338_gene_7171	0.0	4.0	0.0	3.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1352_gene_7393	0.0	2.0	3.0	1.0	0.0	4.0	0.0	4.0	3.0	1.0	0.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1423_gene_8707	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0264_gene_14206	0.0	1.0	0.0	0.0	0.0	3.0	1.0	3.0	2.0	4.0	3.0	3.0	4.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0544_gene_19370	0.0	20.0	20.0	1.0	1.0	21.0	2.0	17.0	19.0	10.0	3.0	12.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0585_gene_20283	0.0	29.0	19.0	5.0	1.0	11.0	4.0	17.0	23.0	5.0	2.0	3.0	4.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0790_gene_25854	0.0	1.0	2.0	1.0	0.0	5.0	0.0	1.0	13.0	4.0	2.0	6.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0959_gene_30360	0.0	0.0	2.0	1.0	0.0	5.0	3.0	6.0	5.0	0.0	0.0	2.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0028_gene_10436	0.0	12.0	3.0	6.0	1.0	6.0	0.0	1.0	2.0	0.0	4.0	2.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_1167_gene_4072	0.0	18.0	3.0	7.0	0.0	11.0	2.0	5.0	6.0	7.0	9.0	5.0	3.0	11.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0796_gene_25968	0.0	4.0	0.0	0.0	0.0	4.0	0.0	6.0	2.0	1.0	2.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH113
cazy_0487_gene_18223	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH114
cazy_0257_gene_14120	0.0	5.0	11.0	1.0	0.0	1.0	1.0	15.0	5.0	3.0	1.0	1.0	2.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0730_gene_2437	0.0	26.0	21.0	5.0	2.0	25.0	6.0	14.0	25.0	12.0	3.0	10.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1171_gene_4074	0.0	6.0	21.0	3.0	0.0	3.0	0.0	10.0	6.0	3.0	0.0	2.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1469_gene_9811	0.0	6.0	20.0	10.0	1.0	10.0	1.0	22.0	8.0	8.0	9.0	13.0	8.0	18.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1482_gene_9947	0.0	36.0	52.0	5.0	3.0	30.0	10.0	42.0	44.0	15.0	12.0	26.0	6.0	25.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0477_gene_18054	0.0	1.0	0.0	2.0	1.0	10.0	0.0	4.0	5.0	1.0	1.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_0069_gene_10983	0.0	8.0	8.0	3.0	0.0	30.0	3.0	9.0	25.0	12.0	2.0	6.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0522_gene_18818	0.0	1.0	9.0	1.0	0.0	9.0	4.0	19.0	13.0	8.0	4.0	9.0	4.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0653_gene_22211	0.0	28.0	29.0	4.0	0.0	12.0	0.0	20.0	25.0	9.0	3.0	4.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_1014_gene_32209	0.0	1.0	3.0	0.0	0.0	4.0	0.0	3.0	3.0	2.0	2.0	1.0	2.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
