#queryid	MCT.f.0206	MCT.f.0208	MCT.f.0209	MCT.f.0211	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221	taxonomy
cazy_0073_gene_11619	4.0	0.0	1.0	0.0	1.0	4.0	6.0	1.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0093_gene_12152	4.0	0.0	1.0	1.0	4.0	2.0	2.0	2.0	10.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0206_gene_1492	4.0	0.0	4.0	0.0	1.0	3.0	2.0	1.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0273_gene_17175	7.0	0.0	5.0	0.0	11.0	10.0	8.0	6.0	26.0	15.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0356_gene_19776	0.0	0.0	6.0	2.0	4.0	3.0	9.0	5.0	8.0	5.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0542_gene_3704	6.0	0.0	11.0	0.0	5.0	4.0	5.0	5.0	6.0	13.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0554_gene_4364	3.0	0.0	1.0	2.0	1.0	2.0	4.0	6.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0645_gene_595	0.0	0.0	4.0	0.0	2.0	10.0	8.0	7.0	20.0	10.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0150_gene_13687	3.0	0.0	5.0	0.0	4.0	1.0	11.0	7.0	10.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0187_gene_14557	2.0	0.0	2.0	0.0	8.0	2.0	11.0	16.0	4.0	1.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0410_gene_21709	2.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	7.0	14.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0743_gene_7779	5.0	0.0	1.0	1.0	6.0	0.0	1.0	13.0	3.0	3.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0224_gene_1549	3.0	0.0	3.0	0.0	9.0	8.0	7.0	16.0	24.0	20.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH137
cazy_0799_gene_9073	3.0	1.0	6.0	1.0	17.0	6.0	14.0	24.0	28.0	20.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH139
cazy_0199_gene_14798	3.0	0.0	4.0	0.0	5.0	10.0	10.0	9.0	20.0	6.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH140
cazy_0629_gene_5631	2.0	0.0	4.0	0.0	6.0	12.0	7.0	9.0	15.0	14.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH141
cazy_0682_gene_6801	1.0	0.0	3.0	0.0	9.0	4.0	6.0	9.0	10.0	15.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH142
cazy_0681_gene_6801	1.0	0.0	7.0	0.0	10.0	7.0	5.0	6.0	17.0	15.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH143
cazy_0188_gene_1456	11.0	0.0	12.0	3.0	10.0	6.0	9.0	12.0	25.0	17.0	18.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0214_gene_15106	5.0	0.0	5.0	0.0	3.0	3.0	3.0	8.0	20.0	11.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0240_gene_16072	0.0	0.0	4.0	0.0	4.0	2.0	5.0	6.0	11.0	6.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0432_gene_22387	2.0	1.0	0.0	0.0	2.0	0.0	1.0	4.0	4.0	3.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0249_gene_16300	4.0	0.0	4.0	0.0	3.0	8.0	10.0	5.0	17.0	17.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0052_gene_1111	2.0	0.0	0.0	0.0	1.0	4.0	5.0	11.0	7.0	3.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0142_gene_13406	0.0	0.0	4.0	0.0	1.0	0.0	2.0	1.0	7.0	5.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0565_gene_4511	4.0	0.0	3.0	0.0	1.0	4.0	7.0	4.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0756_gene_8149	4.0	0.0	3.0	0.0	1.0	1.0	5.0	10.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0780_gene_8660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	7.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0011_gene_1010	5.0	0.0	4.0	1.0	2.0	4.0	3.0	28.0	13.0	11.0	22.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0097_gene_12225	5.0	0.0	4.0	0.0	2.0	2.0	7.0	8.0	4.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0171_gene_1410	22.0	0.0	25.0	1.0	7.0	4.0	15.0	32.0	31.0	32.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0191_gene_14583	6.0	0.0	11.0	0.0	6.0	3.0	12.0	3.0	10.0	13.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0469_gene_2436	13.0	0.0	14.0	1.0	11.0	5.0	5.0	6.0	36.0	20.0	21.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0510_gene_3051	5.0	0.0	13.0	3.0	3.0	3.0	11.0	7.0	24.0	23.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0515_gene_3215	7.0	0.0	18.0	0.0	11.0	9.0	12.0	16.0	42.0	20.0	26.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0540_gene_3630	2.0	0.0	6.0	0.0	6.0	4.0	13.0	5.0	14.0	5.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0545_gene_3753	6.0	0.0	2.0	0.0	3.0	7.0	11.0	15.0	4.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0550_gene_3969	27.0	0.0	11.0	6.0	26.0	18.0	82.0	91.0	34.0	12.0	87.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0592_gene_5075	7.0	0.0	5.0	2.0	11.0	8.0	19.0	16.0	48.0	31.0	41.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0604_gene_5215	21.0	0.0	6.0	1.0	2.0	6.0	8.0	8.0	6.0	5.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0613_gene_5441	2.0	0.0	8.0	3.0	9.0	2.0	11.0	2.0	22.0	13.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0620_gene_5527	6.0	0.0	12.0	0.0	11.0	9.0	17.0	19.0	26.0	21.0	23.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0636_gene_5784	1.0	0.0	1.0	0.0	6.0	9.0	6.0	6.0	9.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0639_gene_5881	3.0	1.0	5.0	0.0	9.0	12.0	10.0	16.0	36.0	30.0	22.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0644_gene_5934	8.0	0.0	11.0	3.0	6.0	1.0	3.0	10.0	20.0	14.0	24.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0662_gene_6250	2.0	0.0	3.0	1.0	10.0	2.0	13.0	5.0	33.0	18.0	25.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0675_gene_6694	7.0	0.0	8.0	1.0	2.0	4.0	6.0	10.0	24.0	5.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0688_gene_6848	2.0	0.0	5.0	0.0	19.0	5.0	17.0	10.0	27.0	20.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0707_gene_7265	1.0	0.0	9.0	0.0	5.0	1.0	5.0	5.0	23.0	10.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0747_gene_7868	13.0	0.0	6.0	0.0	9.0	9.0	48.0	45.0	18.0	11.0	59.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0749_gene_7977	3.0	0.0	3.0	0.0	9.0	6.0	10.0	18.0	25.0	21.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0798_gene_9020	8.0	0.0	8.0	0.0	6.0	5.0	8.0	10.0	27.0	31.0	27.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0832_gene_9911	3.0	1.0	1.0	2.0	4.0	3.0	6.0	7.0	13.0	10.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0002_gene_10029	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	9.0	8.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0069_gene_11549	2.0	0.0	2.0	0.0	4.0	2.0	6.0	7.0	9.0	15.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0086_gene_11970	0.0	1.0	1.0	0.0	3.0	3.0	1.0	1.0	4.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0110_gene_12563	5.0	0.0	1.0	2.0	1.0	4.0	8.0	7.0	1.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0186_gene_14463	4.0	0.0	1.0	0.0	0.0	1.0	7.0	7.0	3.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0245_gene_16227	1.0	0.0	1.0	1.0	1.0	2.0	10.0	9.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0269_gene_17042	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	7.0	11.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0291_gene_17706	1.0	0.0	2.0	0.0	3.0	3.0	2.0	3.0	9.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0341_gene_1939	12.0	0.0	5.0	0.0	2.0	1.0	5.0	10.0	20.0	9.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0392_gene_21053	4.0	0.0	1.0	1.0	0.0	0.0	5.0	3.0	5.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0503_gene_2972	2.0	0.0	6.0	0.0	8.0	3.0	3.0	1.0	10.0	15.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0538_gene_3590	11.0	0.0	7.0	2.0	3.0	0.0	4.0	12.0	22.0	16.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0552_gene_4102	5.0	0.0	12.0	2.0	9.0	8.0	20.0	10.0	31.0	11.0	22.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0555_gene_4366	4.0	0.0	0.0	1.0	1.0	4.0	6.0	8.0	4.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0753_gene_8046	3.0	0.0	3.0	0.0	2.0	0.0	3.0	8.0	12.0	13.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0759_gene_8221	3.0	0.0	6.0	1.0	2.0	5.0	9.0	5.0	10.0	6.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0786_gene_8735	1.0	0.0	1.0	0.0	5.0	0.0	3.0	3.0	4.0	5.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0007_gene_10085	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0103_gene_12415	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0208_gene_14966	0.0	0.0	1.0	0.0	2.0	1.0	1.0	3.0	4.0	8.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0336_gene_19065	0.0	0.0	1.0	0.0	3.0	1.0	3.0	2.0	3.0	1.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0445_gene_2268	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	5.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0462_gene_2361	0.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0659_gene_6191	0.0	0.0	1.0	0.0	1.0	1.0	1.0	8.0	2.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0696_gene_7073	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	5.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0704_gene_7175	0.0	0.0	3.0	0.0	2.0	1.0	3.0	6.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0800_gene_9108	1.0	0.0	4.0	0.0	1.0	0.0	4.0	4.0	3.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0807_gene_9304	1.0	0.0	2.0	0.0	0.0	1.0	3.0	3.0	3.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0825_gene_977	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0055_gene_11184	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0189_gene_14575	3.0	0.0	2.0	0.0	2.0	1.0	5.0	2.0	9.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0215_gene_151	0.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	5.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0504_gene_2986	1.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0630_gene_5635	2.0	0.0	3.0	0.0	0.0	1.0	5.0	5.0	1.0	7.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0141_gene_13362	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0299_gene_17828	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0094_gene_12153	1.0	0.0	2.0	0.0	2.0	6.0	4.0	3.0	3.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0251_gene_16371	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0111_gene_12585	2.0	0.0	3.0	0.0	8.0	1.0	5.0	10.0	17.0	12.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0137_gene_13292	6.0	0.0	6.0	0.0	1.0	1.0	8.0	7.0	11.0	12.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0149_gene_13668	4.0	0.0	9.0	0.0	5.0	2.0	3.0	9.0	6.0	4.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0211_gene_15077	0.0	0.0	4.0	0.0	1.0	2.0	3.0	4.0	12.0	5.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0346_gene_1948	3.0	0.0	3.0	0.0	10.0	6.0	6.0	14.0	26.0	18.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0448_gene_22873	1.0	0.0	1.0	0.0	7.0	0.0	5.0	3.0	13.0	8.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0454_gene_23368	2.0	0.0	0.0	1.0	2.0	2.0	1.0	3.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0513_gene_3142	4.0	0.0	6.0	0.0	2.0	0.0	7.0	1.0	7.0	6.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0585_gene_4975	2.0	0.0	2.0	0.0	6.0	4.0	2.0	5.0	19.0	13.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0618_gene_5513	7.0	0.0	5.0	0.0	0.0	3.0	10.0	1.0	3.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0677_gene_6733	3.0	1.0	3.0	0.0	2.0	11.0	5.0	10.0	16.0	10.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0684_gene_6825	1.0	0.0	4.0	1.0	10.0	2.0	5.0	5.0	11.0	10.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0690_gene_6894	1.0	0.0	5.0	0.0	3.0	1.0	3.0	8.0	11.0	11.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0061_gene_11291	1.0	0.0	2.0	0.0	1.0	0.0	6.0	3.0	10.0	10.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0145_gene_13470	2.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	7.0	9.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0263_gene_16898	1.0	0.0	0.0	0.0	6.0	3.0	4.0	5.0	10.0	15.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0322_gene_18584	0.0	1.0	0.0	0.0	2.0	4.0	1.0	5.0	7.0	12.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0349_gene_19599	0.0	0.0	2.0	0.0	0.0	5.0	4.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0396_gene_21231	0.0	0.0	1.0	0.0	4.0	0.0	0.0	3.0	11.0	6.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0569_gene_4600	3.0	0.0	2.0	0.0	6.0	5.0	11.0	5.0	11.0	14.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0632_gene_5649	1.0	0.0	4.0	1.0	2.0	4.0	8.0	10.0	1.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0779_gene_8631	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	12.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0833_gene_9964	1.0	0.0	7.0	0.0	2.0	8.0	5.0	10.0	19.0	6.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0027_gene_10341	1.0	0.0	4.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0180_gene_14205	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	5.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0190_gene_1457	15.0	0.0	0.0	0.0	4.0	3.0	6.0	17.0	12.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0281_gene_17459	2.0	0.0	1.0	1.0	1.0	0.0	4.0	2.0	5.0	5.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0343_gene_1940	7.0	0.0	5.0	0.0	3.0	1.0	2.0	5.0	11.0	4.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0435_gene_22464	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0438_gene_22557	6.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0459_gene_2343	2.0	0.0	5.0	0.0	4.0	2.0	6.0	5.0	12.0	4.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0494_gene_2884	5.0	0.0	8.0	1.0	0.0	2.0	3.0	6.0	5.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0509_gene_3050	1.0	0.0	1.0	0.0	2.0	3.0	3.0	3.0	4.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0522_gene_3344	1.0	0.0	5.0	0.0	3.0	2.0	3.0	0.0	6.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0537_gene_3573	6.0	0.0	6.0	0.0	5.0	2.0	31.0	21.0	9.0	5.0	22.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0548_gene_3884	8.0	0.0	2.0	1.0	5.0	0.0	3.0	5.0	8.0	3.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0694_gene_7047	1.0	0.0	5.0	0.0	0.0	1.0	3.0	2.0	10.0	3.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0706_gene_7189	0.0	0.0	4.0	0.0	0.0	2.0	1.0	5.0	1.0	6.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0723_gene_7562	7.0	0.0	7.0	1.0	1.0	1.0	3.0	4.0	10.0	5.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0733_gene_7692	5.0	0.0	5.0	0.0	3.0	2.0	21.0	24.0	6.0	2.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0766_gene_8402	4.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0788_gene_8766	1.0	0.0	4.0	0.0	0.0	4.0	5.0	5.0	7.0	6.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
