#queryid	MCT.f.0154	MCT.f.0155	MCT.f.0156	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0164	MCT.f.0165	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170	taxonomy
cazy_0667_gene_3783	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0681_gene_3962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0720_gene_493	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0723_gene_4948	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0724_gene_4948	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0752_gene_5415	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0779_gene_5990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0858_gene_7355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0880_gene_7622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0970_gene_8931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0560_gene_25199	2.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM51
cazy_0766_gene_5717	3.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	5.0	7.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_1014_gene_9635	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_0289_gene_16414	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0413_gene_19409	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0999_gene_9364	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0125_gene_12595	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0637_gene_3382	0.0	1.0	0.0	0.0	3.0	2.0	3.0	2.0	3.0	2.0	0.0	0.0	1.0	3.0	2.0	5.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0640_gene_3384	2.0	6.0	2.0	0.0	3.0	1.0	6.0	6.0	3.0	1.0	0.0	0.0	3.0	9.0	0.0	5.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0121_gene_12551	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0143_gene_13002	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0236_gene_1497	1.0	5.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	5.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0305_gene_16765	1.0	3.0	0.0	0.0	2.0	1.0	0.0	2.0	4.0	3.0	0.0	0.0	4.0	1.0	0.0	8.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0598_gene_2810	6.0	2.0	2.0	0.0	4.0	0.0	1.0	2.0	2.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0605_gene_2911	7.0	25.0	1.0	0.0	12.0	2.0	1.0	3.0	15.0	13.0	0.0	0.0	7.0	6.0	1.0	7.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0748_gene_5350	14.0	9.0	0.0	0.0	5.0	1.0	3.0	8.0	16.0	12.0	0.0	0.0	8.0	4.0	1.0	7.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0812_gene_6553	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0814_gene_6553	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0851_gene_7286	0.0	2.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0996_gene_9304	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_1010_gene_9582	10.0	8.0	0.0	0.0	3.0	2.0	1.0	6.0	7.0	15.0	0.0	0.0	7.0	6.0	0.0	5.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_1017_gene_9742	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0117_gene_12492	3.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0122_gene_12553	8.0	8.0	1.0	0.0	4.0	1.0	2.0	3.0	10.0	2.0	0.0	0.0	3.0	1.0	3.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0887_gene_775	0.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0788_gene_6059	1.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_1008_gene_9555	1.0	1.0	0.0	0.0	0.0	0.0	3.0	4.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0000_gene_10029	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0025_gene_10705	7.0	5.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	8.0	0.0	0.0	4.0	4.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0043_gene_11122	2.0	6.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	5.0	0.0	0.0	1.0	2.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0101_gene_12323	1.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	4.0	2.0	0.0	0.0	6.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0157_gene_13271	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0158_gene_13288	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0207_gene_14572	5.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0208_gene_14587	3.0	3.0	1.0	0.0	7.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0290_gene_16414	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	6.0	6.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0344_gene_1765	2.0	3.0	1.0	0.0	10.0	0.0	2.0	9.0	8.0	1.0	0.0	0.0	8.0	2.0	1.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0448_gene_2036	3.0	1.0	2.0	0.0	1.0	0.0	4.0	2.0	5.0	3.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0474_gene_21482	6.0	5.0	1.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0487_gene_22124	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0498_gene_22322	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	5.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0573_gene_25520	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0574_gene_25551	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0580_gene_25773	2.0	4.0	0.0	0.0	4.0	1.0	5.0	3.0	4.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0669_gene_3807	1.0	4.0	0.0	0.0	2.0	0.0	3.0	4.0	4.0	2.0	0.0	0.0	3.0	7.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0721_gene_4946	11.0	5.0	0.0	1.0	5.0	1.0	4.0	13.0	6.0	5.0	0.0	0.0	6.0	6.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0815_gene_6586	5.0	2.0	0.0	0.0	3.0	1.0	2.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0843_gene_7184	17.0	17.0	1.0	0.0	9.0	6.0	0.0	5.0	18.0	10.0	0.0	0.0	8.0	13.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0856_gene_7353	14.0	12.0	1.0	0.0	2.0	2.0	3.0	6.0	6.0	12.0	0.0	0.0	8.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0861_gene_7385	1.0	2.0	0.0	0.0	6.0	1.0	4.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0867_gene_7517	16.0	14.0	0.0	0.0	8.0	4.0	3.0	4.0	16.0	12.0	0.0	0.0	14.0	5.0	0.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0947_gene_8567	5.0	9.0	4.0	0.0	12.0	1.0	3.0	4.0	2.0	9.0	0.0	0.0	6.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0948_gene_8568	8.0	1.0	2.0	0.0	18.0	2.0	1.0	3.0	2.0	6.0	0.0	0.0	8.0	2.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1027_gene_9969	3.0	1.0	0.0	0.0	2.0	1.0	2.0	3.0	4.0	8.0	0.0	0.0	3.0	2.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0001_gene_10030	1.0	1.0	0.0	0.0	3.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0002_gene_10036	3.0	1.0	0.0	0.0	6.0	0.0	2.0	4.0	3.0	2.0	0.0	0.0	1.0	4.0	1.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0126_gene_12605	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0276_gene_15931	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0318_gene_17045	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0466_gene_21241	5.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0496_gene_22278	1.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0497_gene_22289	1.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	6.0	6.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0584_gene_2590	8.0	15.0	2.0	0.0	7.0	0.0	1.0	8.0	21.0	10.0	0.0	0.0	14.0	11.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0601_gene_2812	6.0	7.0	1.0	0.0	10.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0603_gene_2854	1.0	2.0	0.0	0.0	7.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0611_gene_2934	15.0	10.0	1.0	0.0	7.0	3.0	4.0	2.0	12.0	9.0	0.0	0.0	8.0	8.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0704_gene_4426	2.0	2.0	1.0	0.0	4.0	0.0	0.0	3.0	2.0	6.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0747_gene_5328	7.0	6.0	0.0	0.0	11.0	0.0	4.0	1.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0816_gene_6642	15.0	22.0	1.0	1.0	11.0	4.0	3.0	7.0	18.0	12.0	0.0	0.0	15.0	6.0	2.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0818_gene_6662	0.0	4.0	2.0	0.0	3.0	1.0	11.0	6.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0832_gene_6995	0.0	4.0	0.0	0.0	6.0	0.0	9.0	2.0	5.0	1.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0848_gene_7236	10.0	4.0	3.0	0.0	5.0	1.0	4.0	13.0	10.0	8.0	0.0	0.0	7.0	4.0	2.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0849_gene_7278	0.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	4.0	5.0	0.0	0.0	1.0	1.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0863_gene_7392	5.0	5.0	1.0	0.0	1.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	6.0	3.0	0.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0980_gene_9155	17.0	14.0	0.0	0.0	5.0	1.0	4.0	4.0	10.0	6.0	0.0	0.0	9.0	4.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0982_gene_9171	1.0	2.0	0.0	0.0	2.0	3.0	1.0	2.0	2.0	7.0	0.0	0.0	2.0	3.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0064_gene_11485	10.0	4.0	1.0	0.0	2.0	0.0	4.0	7.0	6.0	5.0	0.0	0.0	4.0	6.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0084_gene_11937	8.0	9.0	0.0	0.0	4.0	0.0	0.0	2.0	13.0	22.0	0.0	0.0	6.0	1.0	0.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0407_gene_19314	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	2.0	2.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0424_gene_19707	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0476_gene_21555	2.0	2.0	0.0	0.0	3.0	0.0	1.0	2.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0773_gene_5843	2.0	5.0	1.0	0.0	6.0	0.0	5.0	3.0	4.0	4.0	0.0	0.0	1.0	1.0	2.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0021_gene_10551	11.0	10.0	0.0	0.0	6.0	1.0	1.0	4.0	6.0	5.0	0.0	0.0	9.0	3.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0036_gene_10967	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	1.0	2.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0255_gene_15378	5.0	3.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	4.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0256_gene_15378	5.0	6.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0257_gene_15383	7.0	3.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	5.0	1.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0258_gene_15383	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	3.0	4.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0322_gene_17127	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	5.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0451_gene_20527	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0477_gene_21556	3.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0556_gene_25072	2.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0782_gene_6019	17.0	17.0	1.0	0.0	5.0	3.0	7.0	3.0	12.0	11.0	0.0	1.0	7.0	12.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0494_gene_22270	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0892_gene_7805	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0927_gene_8292	1.0	2.0	0.0	0.0	4.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_1012_gene_9615	10.0	13.0	0.0	0.0	2.0	2.0	4.0	8.0	7.0	10.0	0.0	0.0	6.0	4.0	3.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0871_gene_755	2.0	3.0	0.0	0.0	2.0	2.0	1.0	9.0	8.0	5.0	0.0	0.0	2.0	3.0	0.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE15
cazy_0214_gene_14665	4.0	7.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	9.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0629_gene_3216	3.0	3.0	1.0	0.0	1.0	0.0	1.0	2.0	7.0	8.0	0.0	0.0	1.0	3.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
