#queryid	MCT.f.0137	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153	taxonomy
cazy_1250_gene_4753	6.0	6.0	6.0	1.0	4.0	2.0	3.0	6.0	0.0	0.0	8.0	9.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_1260_gene_5020	5.0	9.0	9.0	4.0	2.0	3.0	10.0	10.0	1.0	0.0	5.0	4.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_1358_gene_6079	6.0	7.0	6.0	9.0	6.0	6.0	6.0	13.0	1.0	0.0	5.0	14.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_1433_gene_6884	9.0	7.0	12.0	5.0	7.0	4.0	9.0	6.0	2.0	0.0	14.0	3.0	1.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_1466_gene_7230	6.0	8.0	10.0	2.0	2.0	5.0	6.0	6.0	1.0	0.0	7.0	10.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_1584_gene_8753	14.0	10.0	9.0	10.0	6.0	9.0	18.0	14.0	1.0	0.0	14.0	9.0	2.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0253_gene_13425	4.0	4.0	6.0	2.0	3.0	1.0	7.0	6.0	3.0	0.0	2.0	0.0	1.0	1.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0346_gene_14464	1.0	7.0	3.0	8.0	2.0	2.0	4.0	8.0	1.0	0.0	5.0	7.0	1.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0440_gene_15638	7.0	6.0	8.0	6.0	4.0	7.0	5.0	13.0	0.0	0.0	3.0	5.0	0.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0524_gene_16956	2.0	7.0	9.0	6.0	5.0	4.0	10.0	7.0	1.0	0.0	2.0	5.0	1.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0529_gene_17052	0.0	4.0	5.0	4.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0673_gene_19823	2.0	12.0	14.0	9.0	4.0	1.0	5.0	4.0	0.0	0.0	2.0	2.0	0.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0719_gene_20866	2.0	2.0	6.0	2.0	1.0	1.0	0.0	4.0	0.0	0.0	1.0	5.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0843_gene_23174	1.0	8.0	14.0	3.0	4.0	3.0	3.0	3.0	0.0	0.0	2.0	4.0	3.0	4.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0993_gene_26991	5.0	5.0	11.0	3.0	1.0	3.0	4.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1287_gene_5174	0.0	4.0	9.0	6.0	4.0	10.0	5.0	7.0	0.0	0.0	2.0	4.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1343_gene_5850	3.0	6.0	7.0	7.0	4.0	0.0	1.0	3.0	3.0	0.0	4.0	14.0	0.0	0.0	15.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1518_gene_7905	2.0	5.0	2.0	1.0	1.0	0.0	7.0	2.0	0.0	0.0	1.0	3.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1574_gene_8621	2.0	11.0	15.0	13.0	13.0	5.0	4.0	8.0	3.0	0.0	3.0	13.0	3.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1575_gene_8624	7.0	18.0	14.0	13.0	6.0	4.0	10.0	12.0	2.0	0.0	3.0	3.0	2.0	0.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1620_gene_928	10.0	26.0	46.0	8.0	12.0	10.0	16.0	27.0	1.0	0.0	10.0	9.0	5.0	5.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0035_gene_10352	5.0	5.0	6.0	8.0	4.0	18.0	11.0	15.0	1.0	0.0	10.0	12.0	4.0	2.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0041_gene_10520	7.0	5.0	11.0	4.0	1.0	2.0	11.0	9.0	1.0	0.0	3.0	7.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0056_gene_10875	10.0	12.0	8.0	4.0	1.0	15.0	17.0	8.0	0.0	0.0	6.0	10.0	3.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0075_gene_11258	3.0	6.0	7.0	3.0	4.0	3.0	7.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0101_gene_11587	7.0	18.0	16.0	8.0	3.0	6.0	8.0	13.0	1.0	0.0	7.0	4.0	2.0	5.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0138_gene_11876	4.0	10.0	13.0	7.0	4.0	13.0	7.0	11.0	1.0	0.0	14.0	5.0	4.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0157_gene_12176	4.0	4.0	14.0	8.0	9.0	4.0	2.0	4.0	1.0	0.0	2.0	5.0	1.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0166_gene_12385	5.0	6.0	3.0	5.0	6.0	3.0	2.0	3.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0175_gene_12538	0.0	4.0	6.0	3.0	1.0	2.0	6.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0176_gene_12543	2.0	6.0	8.0	6.0	4.0	3.0	3.0	9.0	1.0	0.0	7.0	6.0	1.0	0.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0190_gene_12693	1.0	7.0	3.0	2.0	3.0	7.0	10.0	4.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0193_gene_12717	1.0	2.0	4.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0206_gene_12780	0.0	2.0	5.0	5.0	0.0	3.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0214_gene_12841	3.0	13.0	11.0	2.0	0.0	6.0	5.0	3.0	0.0	0.0	4.0	7.0	1.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0221_gene_12892	4.0	16.0	16.0	10.0	0.0	5.0	10.0	8.0	0.0	0.0	6.0	4.0	2.0	2.0	10.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0244_gene_13341	4.0	13.0	8.0	1.0	2.0	3.0	8.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0263_gene_13506	5.0	3.0	11.0	1.0	2.0	7.0	5.0	4.0	1.0	0.0	3.0	7.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0267_gene_13527	5.0	7.0	6.0	4.0	2.0	4.0	1.0	5.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0276_gene_13700	3.0	9.0	15.0	9.0	7.0	7.0	15.0	4.0	1.0	0.0	9.0	6.0	2.0	2.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0279_gene_13716	2.0	2.0	5.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0280_gene_13728	2.0	7.0	8.0	2.0	1.0	4.0	11.0	6.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0285_gene_13817	5.0	17.0	14.0	13.0	3.0	13.0	19.0	14.0	2.0	0.0	8.0	3.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0286_gene_13831	10.0	8.0	10.0	5.0	2.0	13.0	14.0	5.0	2.0	0.0	13.0	9.0	2.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0287_gene_13855	3.0	9.0	10.0	7.0	4.0	10.0	15.0	4.0	1.0	0.0	8.0	7.0	5.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0303_gene_13968	6.0	3.0	8.0	5.0	2.0	6.0	10.0	3.0	0.0	0.0	5.0	2.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0304_gene_13969	3.0	3.0	5.0	3.0	1.0	3.0	4.0	3.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0334_gene_14296	2.0	2.0	3.0	2.0	1.0	3.0	10.0	3.0	1.0	0.0	1.0	3.0	3.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0354_gene_14544	3.0	8.0	16.0	2.0	4.0	5.0	8.0	5.0	0.0	0.0	5.0	5.0	1.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0356_gene_14581	1.0	5.0	2.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0362_gene_14640	2.0	2.0	3.0	2.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0401_gene_15236	3.0	2.0	5.0	3.0	2.0	3.0	1.0	2.0	0.0	0.0	2.0	4.0	0.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0424_gene_1552	5.0	12.0	13.0	4.0	5.0	5.0	10.0	10.0	1.0	0.0	5.0	5.0	4.0	2.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0434_gene_15593	1.0	1.0	1.0	1.0	3.0	4.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0480_gene_16145	2.0	8.0	5.0	3.0	3.0	5.0	6.0	5.0	0.0	0.0	4.0	2.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0484_gene_16255	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0598_gene_18580	1.0	2.0	4.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0613_gene_18829	3.0	1.0	2.0	0.0	1.0	3.0	6.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0635_gene_19399	10.0	11.0	10.0	2.0	6.0	8.0	8.0	8.0	0.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0646_gene_1954	10.0	23.0	29.0	10.0	4.0	8.0	10.0	13.0	3.0	0.0	11.0	17.0	2.0	1.0	15.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0712_gene_20708	0.0	3.0	7.0	3.0	2.0	3.0	3.0	3.0	0.0	0.0	2.0	3.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0803_gene_22342	2.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0856_gene_23439	1.0	5.0	0.0	2.0	1.0	5.0	6.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0867_gene_23807	1.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0936_gene_25399	2.0	5.0	4.0	5.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0965_gene_26155	1.0	0.0	4.0	2.0	1.0	4.0	3.0	4.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1020_gene_27710	8.0	7.0	5.0	7.0	6.0	5.0	8.0	9.0	0.0	0.0	6.0	6.0	1.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1061_gene_28783	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1073_gene_2917	12.0	24.0	25.0	10.0	7.0	13.0	19.0	26.0	2.0	0.0	14.0	12.0	1.0	1.0	18.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1074_gene_2918	8.0	26.0	21.0	10.0	4.0	9.0	15.0	20.0	3.0	0.0	10.0	15.0	4.0	2.0	13.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1089_gene_29455	0.0	1.0	8.0	4.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1110_gene_2980	3.0	28.0	22.0	17.0	12.0	9.0	19.0	20.0	2.0	0.0	7.0	17.0	3.0	1.0	10.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1130_gene_30181	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1186_gene_4003	3.0	2.0	4.0	6.0	1.0	1.0	3.0	4.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1187_gene_4004	2.0	4.0	7.0	8.0	6.0	0.0	5.0	3.0	0.0	0.0	3.0	11.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1330_gene_5595	7.0	12.0	7.0	6.0	1.0	4.0	11.0	6.0	0.0	0.0	7.0	5.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1337_gene_5717	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1361_gene_6103	0.0	1.0	1.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1376_gene_6195	5.0	24.0	28.0	4.0	10.0	12.0	11.0	17.0	6.0	0.0	12.0	8.0	6.0	1.0	15.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1379_gene_6204	5.0	13.0	15.0	10.0	5.0	13.0	9.0	11.0	2.0	0.0	8.0	11.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1495_gene_7607	8.0	11.0	13.0	7.0	6.0	10.0	20.0	11.0	1.0	0.0	6.0	8.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1511_gene_7838	8.0	7.0	10.0	10.0	7.0	16.0	9.0	13.0	2.0	0.0	4.0	15.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1515_gene_7888	10.0	5.0	12.0	7.0	5.0	10.0	22.0	10.0	1.0	0.0	9.0	13.0	3.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1547_gene_8327	5.0	13.0	13.0	6.0	11.0	3.0	7.0	15.0	5.0	0.0	9.0	12.0	1.0	1.0	11.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1668_gene_9949	1.0	5.0	10.0	2.0	4.0	1.0	8.0	3.0	0.0	0.0	8.0	3.0	2.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0010_gene_10085	2.0	5.0	3.0	2.0	2.0	2.0	10.0	0.0	0.0	0.0	5.0	3.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0030_gene_10282	2.0	13.0	12.0	7.0	3.0	4.0	6.0	4.0	2.0	0.0	2.0	6.0	1.0	3.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0144_gene_11957	7.0	4.0	14.0	9.0	5.0	14.0	12.0	13.0	0.0	0.0	7.0	9.0	1.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0369_gene_14758	12.0	16.0	39.0	28.0	12.0	6.0	10.0	19.0	1.0	0.0	10.0	11.0	2.0	4.0	17.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0503_gene_16574	7.0	4.0	12.0	7.0	6.0	3.0	16.0	11.0	2.0	0.0	3.0	5.0	0.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0638_gene_19463	4.0	4.0	10.0	7.0	3.0	8.0	8.0	4.0	0.0	0.0	8.0	11.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0648_gene_19568	4.0	6.0	15.0	7.0	6.0	1.0	7.0	11.0	1.0	0.0	3.0	10.0	1.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0654_gene_19700	12.0	19.0	16.0	11.0	6.0	14.0	15.0	16.0	1.0	0.0	8.0	12.0	2.0	5.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0671_gene_19805	7.0	13.0	20.0	6.0	7.0	8.0	13.0	8.0	1.0	0.0	11.0	11.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0853_gene_23345	1.0	3.0	7.0	0.0	4.0	1.0	3.0	6.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0964_gene_26137	6.0	6.0	3.0	2.0	3.0	4.0	8.0	0.0	0.0	0.0	2.0	6.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1049_gene_2827	14.0	28.0	28.0	13.0	12.0	21.0	22.0	31.0	4.0	0.0	15.0	17.0	4.0	5.0	32.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1066_gene_29023	0.0	1.0	8.0	2.0	1.0	1.0	4.0	3.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1314_gene_5370	8.0	15.0	16.0	6.0	11.0	7.0	13.0	11.0	2.0	0.0	9.0	8.0	2.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1359_gene_6094	4.0	13.0	10.0	3.0	8.0	3.0	15.0	7.0	0.0	0.0	5.0	6.0	1.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1489_gene_7583	7.0	5.0	12.0	2.0	4.0	9.0	3.0	5.0	0.0	0.0	4.0	4.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0037_gene_10362	8.0	5.0	9.0	9.0	5.0	4.0	12.0	6.0	0.0	0.0	6.0	10.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0062_gene_10981	8.0	6.0	19.0	10.0	7.0	11.0	20.0	10.0	1.0	0.0	9.0	9.0	2.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0097_gene_11508	6.0	7.0	10.0	6.0	2.0	3.0	7.0	6.0	1.0	0.0	3.0	4.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0179_gene_12565	14.0	24.0	26.0	11.0	8.0	8.0	20.0	25.0	3.0	0.0	15.0	11.0	3.0	2.0	24.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0189_gene_12690	4.0	16.0	17.0	14.0	3.0	11.0	15.0	16.0	4.0	0.0	11.0	11.0	2.0	1.0	19.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0422_gene_1550	9.0	37.0	26.0	10.0	10.0	18.0	17.0	27.0	6.0	0.0	9.0	11.0	4.0	0.0	23.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0450_gene_15744	1.0	1.0	2.0	1.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0548_gene_1748	1.0	9.0	8.0	4.0	10.0	1.0	4.0	6.0	3.0	0.0	10.0	11.0	0.0	3.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0608_gene_18745	1.0	14.0	12.0	8.0	4.0	7.0	8.0	5.0	1.0	0.0	8.0	4.0	3.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0641_gene_19489	5.0	6.0	12.0	2.0	0.0	5.0	5.0	4.0	0.0	0.0	0.0	5.0	0.0	1.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0647_gene_1955	12.0	38.0	21.0	17.0	14.0	18.0	18.0	35.0	9.0	0.0	19.0	12.0	8.0	1.0	29.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0691_gene_20148	1.0	4.0	7.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0763_gene_21598	1.0	1.0	7.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0783_gene_21863	0.0	1.0	1.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
