#queryid	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	taxonomy
cazy_0229_gene_14602	24.0	18.0	1.0	1.0	6.0	12.0	21.0	58.0	5.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0854_gene_9167	9.0	7.0	5.0	7.0	0.0	4.0	13.0	25.0	8.0	6.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0100_gene_11591	8.0	13.0	7.0	10.0	2.0	2.0	7.0	4.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0404_gene_18952	4.0	8.0	3.0	1.0	0.0	1.0	3.0	7.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0555_gene_3396	30.0	23.0	5.0	2.0	5.0	7.0	27.0	64.0	4.0	3.0	14.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0585_gene_4082	2.0	1.0	1.0	1.0	2.0	5.0	5.0	6.0	0.0	8.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0684_gene_5490	14.0	14.0	11.0	12.0	5.0	8.0	14.0	37.0	11.0	8.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0020_gene_10395	27.0	26.0	9.0	7.0	5.0	10.0	9.0	26.0	0.0	8.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0075_gene_11337	6.0	3.0	9.0	4.0	0.0	1.0	8.0	9.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0112_gene_11858	9.0	10.0	2.0	7.0	3.0	4.0	7.0	18.0	3.0	2.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0433_gene_19870	3.0	6.0	4.0	4.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0491_gene_21912	2.0	3.0	1.0	1.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0609_gene_4316	19.0	28.0	16.0	17.0	6.0	16.0	11.0	19.0	18.0	17.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0655_gene_5092	15.0	13.0	6.0	3.0	1.0	7.0	13.0	19.0	5.0	3.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0084_gene_11431	11.0	22.0	4.0	2.0	3.0	6.0	17.0	41.0	4.0	3.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0101_gene_11659	22.0	16.0	4.0	3.0	8.0	6.0	26.0	65.0	7.0	1.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0257_gene_15281	3.0	7.0	4.0	5.0	4.0	2.0	15.0	20.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0288_gene_16123	22.0	24.0	12.0	10.0	0.0	4.0	4.0	5.0	3.0	2.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0338_gene_17070	0.0	2.0	0.0	1.0	0.0	1.0	10.0	12.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0471_gene_21299	0.0	1.0	3.0	0.0	0.0	0.0	5.0	5.0	5.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0018_gene_10379	9.0	16.0	2.0	2.0	0.0	4.0	11.0	23.0	2.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0045_gene_10846	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0047_gene_10916	17.0	17.0	17.0	10.0	6.0	4.0	14.0	18.0	2.0	5.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0099_gene_11590	6.0	4.0	3.0	1.0	0.0	1.0	7.0	9.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0176_gene_13246	11.0	10.0	3.0	2.0	2.0	1.0	6.0	6.0	2.0	1.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0177_gene_13263	4.0	9.0	9.0	7.0	1.0	2.0	8.0	13.0	3.0	7.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0187_gene_13356	4.0	8.0	4.0	3.0	3.0	0.0	5.0	5.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0207_gene_14071	8.0	2.0	1.0	0.0	0.0	1.0	18.0	20.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0220_gene_14360	8.0	17.0	12.0	12.0	8.0	5.0	29.0	22.0	14.0	11.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0222_gene_14396	8.0	3.0	6.0	10.0	6.0	1.0	5.0	8.0	5.0	6.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0254_gene_15233	0.0	3.0	0.0	2.0	1.0	2.0	3.0	4.0	5.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0255_gene_15234	17.0	22.0	11.0	16.0	6.0	6.0	15.0	18.0	10.0	9.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0258_gene_1528	15.0	23.0	16.0	13.0	5.0	2.0	12.0	26.0	6.0	8.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0259_gene_1529	12.0	16.0	8.0	8.0	1.0	5.0	8.0	10.0	5.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0367_gene_17863	4.0	0.0	1.0	3.0	0.0	0.0	0.0	8.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0369_gene_17902	5.0	4.0	6.0	3.0	1.0	4.0	6.0	3.0	4.0	3.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0399_gene_18836	5.0	20.0	13.0	10.0	9.0	4.0	18.0	22.0	12.0	8.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0454_gene_2073	9.0	7.0	1.0	4.0	4.0	2.0	5.0	8.0	11.0	6.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0461_gene_21044	13.0	10.0	7.0	3.0	2.0	3.0	15.0	12.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0543_gene_3175	3.0	5.0	4.0	7.0	3.0	1.0	8.0	9.0	10.0	9.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0619_gene_443	8.0	10.0	2.0	9.0	7.0	5.0	2.0	10.0	12.0	8.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0660_gene_5111	8.0	11.0	5.0	16.0	3.0	1.0	17.0	22.0	17.0	8.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0693_gene_5626	10.0	18.0	8.0	8.0	4.0	7.0	15.0	17.0	7.0	9.0	8.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0709_gene_6002	4.0	11.0	7.0	5.0	4.0	3.0	3.0	9.0	1.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0729_gene_6460	6.0	11.0	9.0	8.0	4.0	3.0	2.0	6.0	5.0	3.0	9.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0815_gene_8290	6.0	9.0	4.0	3.0	3.0	3.0	8.0	11.0	3.0	1.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0846_gene_8993	24.0	22.0	20.0	9.0	9.0	12.0	23.0	13.0	7.0	4.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0852_gene_9141	16.0	10.0	5.0	2.0	4.0	7.0	21.0	29.0	3.0	2.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0867_gene_9388	1.0	1.0	0.0	0.0	3.0	0.0	3.0	9.0	4.0	5.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0372_gene_18077	0.0	1.0	5.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0395_gene_18795	11.0	19.0	10.0	8.0	7.0	5.0	12.0	13.0	6.0	2.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0447_gene_20598	2.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0501_gene_22230	0.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0551_gene_3391	7.0	9.0	1.0	0.0	2.0	7.0	10.0	20.0	1.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0667_gene_5218	22.0	23.0	9.0	20.0	6.0	7.0	22.0	26.0	10.0	13.0	14.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0764_gene_7188	2.0	3.0	1.0	1.0	0.0	2.0	2.0	4.0	1.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0252_gene_15149	5.0	4.0	1.0	0.0	0.0	1.0	4.0	8.0	5.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0382_gene_1833	7.0	8.0	4.0	10.0	3.0	6.0	5.0	9.0	10.0	9.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0410_gene_1919	8.0	15.0	12.0	10.0	2.0	12.0	12.0	19.0	11.0	10.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0529_gene_2834	9.0	14.0	2.0	9.0	2.0	6.0	18.0	15.0	6.0	5.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0546_gene_3179	16.0	17.0	14.0	11.0	3.0	5.0	15.0	19.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0857_gene_9175	4.0	10.0	6.0	4.0	2.0	0.0	11.0	23.0	1.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0365_gene_17807	12.0	11.0	5.0	1.0	1.0	3.0	18.0	31.0	1.0	5.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH136
cazy_0402_gene_18937	4.0	4.0	4.0	1.0	0.0	0.0	6.0	10.0	2.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH137
cazy_0329_gene_16960	9.0	11.0	10.0	11.0	5.0	8.0	17.0	21.0	7.0	6.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0385_gene_18386	12.0	14.0	9.0	4.0	2.0	2.0	1.0	9.0	0.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0775_gene_7394	23.0	26.0	9.0	19.0	4.0	13.0	16.0	31.0	8.0	6.0	16.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH144
cazy_0067_gene_11156	4.0	13.0	6.0	8.0	5.0	9.0	15.0	26.0	8.0	6.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0423_gene_19505	13.0	5.0	3.0	0.0	2.0	1.0	11.0	18.0	1.0	4.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0481_gene_21668	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0492_gene_21916	4.0	4.0	4.0	1.0	0.0	0.0	4.0	9.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH145
cazy_0390_gene_18556	12.0	24.0	8.0	8.0	1.0	11.0	9.0	12.0	2.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH15
cazy_0403_gene_18939	2.0	2.0	1.0	0.0	1.0	0.0	2.0	5.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0028_gene_10614	5.0	8.0	1.0	3.0	0.0	0.0	0.0	4.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0127_gene_12095	7.0	5.0	0.0	6.0	1.0	1.0	5.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0239_gene_14899	5.0	8.0	5.0	5.0	0.0	0.0	3.0	2.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0250_gene_15134	3.0	3.0	1.0	2.0	1.0	4.0	6.0	9.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0842_gene_8901	2.0	12.0	3.0	1.0	1.0	0.0	4.0	3.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0004_gene_10120	23.0	27.0	8.0	5.0	4.0	2.0	33.0	57.0	5.0	4.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0037_gene_10724	37.0	40.0	26.0	13.0	6.0	15.0	15.0	32.0	7.0	8.0	15.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0071_gene_11240	12.0	18.0	6.0	4.0	6.0	7.0	21.0	33.0	6.0	7.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0074_gene_1129	14.0	13.0	8.0	14.0	3.0	5.0	6.0	21.0	13.0	17.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0086_gene_11466	16.0	19.0	5.0	11.0	7.0	13.0	25.0	32.0	2.0	6.0	13.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0111_gene_11853	35.0	27.0	21.0	16.0	3.0	1.0	5.0	8.0	2.0	2.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0139_gene_12455	11.0	12.0	8.0	7.0	2.0	12.0	17.0	11.0	8.0	11.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0204_gene_13933	18.0	17.0	14.0	5.0	0.0	0.0	1.0	11.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0209_gene_14090	4.0	14.0	7.0	7.0	0.0	3.0	6.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0218_gene_14300	9.0	12.0	4.0	4.0	5.0	9.0	15.0	25.0	6.0	3.0	9.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0219_gene_14334	35.0	31.0	14.0	14.0	11.0	11.0	20.0	32.0	6.0	4.0	14.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0237_gene_14880	15.0	10.0	1.0	1.0	1.0	6.0	16.0	20.0	6.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0245_gene_1502	15.0	24.0	8.0	9.0	8.0	7.0	10.0	25.0	6.0	11.0	5.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0251_gene_15147	8.0	4.0	0.0	1.0	6.0	11.0	12.0	12.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0332_gene_1699	36.0	29.0	12.0	3.0	1.0	13.0	28.0	59.0	1.0	4.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0347_gene_17177	7.0	4.0	1.0	0.0	2.0	2.0	12.0	8.0	2.0	2.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0363_gene_1769	35.0	57.0	22.0	20.0	17.0	14.0	36.0	40.0	5.0	5.0	13.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0373_gene_18135	2.0	5.0	3.0	3.0	0.0	2.0	3.0	3.0	3.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0386_gene_1839	30.0	31.0	16.0	12.0	9.0	13.0	24.0	34.0	7.0	15.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0506_gene_224	34.0	31.0	22.0	21.0	14.0	13.0	19.0	24.0	12.0	21.0	16.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0509_gene_227	20.0	20.0	10.0	9.0	3.0	4.0	15.0	23.0	4.0	11.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0526_gene_2774	28.0	33.0	10.0	9.0	7.0	4.0	17.0	18.0	12.0	13.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0537_gene_3086	17.0	26.0	23.0	37.0	5.0	4.0	44.0	51.0	26.0	18.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0564_gene_3453	25.0	30.0	18.0	16.0	11.0	9.0	32.0	40.0	11.0	5.0	19.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0569_gene_3601	32.0	26.0	23.0	10.0	8.0	11.0	30.0	24.0	12.0	6.0	18.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0570_gene_3682	15.0	28.0	14.0	37.0	8.0	5.0	24.0	31.0	13.0	19.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0571_gene_374	15.0	30.0	17.0	14.0	6.0	9.0	18.0	25.0	20.0	10.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0597_gene_4176	26.0	21.0	11.0	16.0	5.0	5.0	13.0	23.0	6.0	14.0	11.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0602_gene_4242	45.0	47.0	12.0	5.0	7.0	9.0	48.0	98.0	11.0	9.0	18.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0611_gene_4332	34.0	29.0	20.0	22.0	5.0	21.0	24.0	36.0	18.0	14.0	20.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0649_gene_5000	13.0	10.0	5.0	6.0	5.0	1.0	16.0	25.0	5.0	3.0	8.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0673_gene_5287	8.0	16.0	4.0	3.0	1.0	7.0	18.0	27.0	4.0	3.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0674_gene_5288	19.0	27.0	3.0	0.0	5.0	4.0	26.0	48.0	1.0	5.0	16.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0694_gene_5670	26.0	38.0	13.0	7.0	7.0	8.0	37.0	82.0	9.0	8.0	14.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0700_gene_5756	61.0	81.0	22.0	45.0	18.0	12.0	39.0	62.0	20.0	13.0	33.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0706_gene_5927	21.0	39.0	14.0	5.0	2.0	12.0	25.0	46.0	6.0	10.0	10.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0707_gene_5939	19.0	11.0	9.0	11.0	4.0	10.0	21.0	41.0	5.0	7.0	13.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0732_gene_6565	38.0	35.0	23.0	15.0	10.0	9.0	24.0	31.0	4.0	3.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0733_gene_6566	19.0	15.0	5.0	6.0	3.0	7.0	21.0	23.0	3.0	2.0	10.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0755_gene_6981	5.0	7.0	4.0	6.0	3.0	2.0	15.0	26.0	13.0	17.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0784_gene_7660	3.0	6.0	1.0	6.0	0.0	1.0	5.0	10.0	5.0	6.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0829_gene_8529	32.0	37.0	14.0	9.0	4.0	11.0	28.0	36.0	7.0	5.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0855_gene_9173	10.0	21.0	9.0	10.0	11.0	11.0	26.0	38.0	8.0	3.0	18.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0858_gene_9176	21.0	26.0	10.0	2.0	4.0	13.0	38.0	48.0	3.0	4.0	13.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0887_gene_9955	28.0	15.0	4.0	1.0	5.0	7.0	28.0	47.0	2.0	1.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0059_gene_11078	9.0	4.0	5.0	3.0	3.0	3.0	2.0	7.0	1.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0128_gene_12096	13.0	15.0	6.0	6.0	4.0	2.0	11.0	21.0	4.0	7.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0140_gene_12456	6.0	2.0	2.0	1.0	4.0	3.0	9.0	9.0	4.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0282_gene_1591	4.0	7.0	9.0	15.0	3.0	4.0	15.0	13.0	11.0	10.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0296_gene_1634	7.0	11.0	5.0	9.0	0.0	2.0	10.0	19.0	9.0	6.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0310_gene_16661	6.0	7.0	3.0	3.0	0.0	2.0	8.0	13.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0339_gene_17083	2.0	3.0	3.0	1.0	0.0	0.0	4.0	5.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0346_gene_17160	3.0	5.0	4.0	0.0	1.0	1.0	8.0	6.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0437_gene_20080	4.0	2.0	0.0	0.0	2.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0504_gene_22326	0.0	4.0	1.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
