#queryid	MCT.f.0256	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0268	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272	taxonomy
cazy_0872_gene_6678	0.0	10.0	3.0	0.0	2.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM58
cazy_0533_gene_23026	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0637_gene_2885	4.0	7.0	5.0	0.0	4.0	1.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0545_gene_23285	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0846_gene_6151	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0847_gene_6152	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0147_gene_12454	0.0	4.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0161_gene_12736	1.0	1.0	3.0	0.0	1.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0276_gene_15582	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0432_gene_19804	0.0	0.0	3.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0433_gene_19804	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0920_gene_7682	4.0	8.0	7.0	0.0	4.0	4.0	9.0	4.0	0.0	2.0	0.0	1.0	0.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0231_gene_1423	6.0	9.0	4.0	0.0	10.0	1.0	7.0	3.0	0.0	5.0	0.0	0.0	1.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0328_gene_17385	1.0	4.0	2.0	0.0	6.0	1.0	2.0	1.0	1.0	3.0	0.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0390_gene_1873	6.0	12.0	10.0	2.0	8.0	4.0	12.0	7.0	1.0	10.0	1.0	1.0	1.0	6.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0471_gene_21303	1.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0521_gene_22840	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0711_gene_4040	5.0	13.0	7.0	0.0	11.0	2.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0964_gene_8552	3.0	9.0	5.0	0.0	5.0	1.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0996_gene_9232	0.0	3.0	2.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0868_gene_6510	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM72
cazy_0153_gene_12567	2.0	7.0	9.0	0.0	6.0	3.0	3.0	2.0	1.0	1.0	0.0	4.0	0.0	5.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0253_gene_14720	2.0	4.0	8.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0493_gene_21893	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0948_gene_827	2.0	8.0	6.0	0.0	3.0	0.0	8.0	5.0	0.0	3.0	0.0	0.0	1.0	3.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0238_gene_14294	4.0	12.0	4.0	1.0	0.0	1.0	2.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0492_gene_2187	1.0	11.0	1.0	0.0	7.0	1.0	4.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0580_gene_24476	0.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0620_gene_2640	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0784_gene_5405	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0919_gene_7664	0.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0052_gene_10791	16.0	10.0	8.0	2.0	7.0	5.0	4.0	0.0	1.0	5.0	1.0	2.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0199_gene_13616	3.0	5.0	3.0	0.0	2.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0223_gene_1412	5.0	5.0	4.0	1.0	4.0	1.0	12.0	2.0	2.0	4.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0225_gene_141	0.0	8.0	9.0	1.0	6.0	2.0	4.0	4.0	6.0	5.0	0.0	1.0	1.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0255_gene_14748	1.0	10.0	1.0	0.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0262_gene_15171	2.0	2.0	4.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0268_gene_1529	2.0	8.0	3.0	0.0	7.0	1.0	7.0	2.0	0.0	3.0	0.0	0.0	2.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0299_gene_16293	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0416_gene_19426	1.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0457_gene_20848	1.0	1.0	5.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0461_gene_20886	1.0	5.0	2.0	0.0	3.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0494_gene_21951	2.0	8.0	2.0	0.0	3.0	1.0	3.0	6.0	1.0	4.0	0.0	2.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0516_gene_22571	1.0	4.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0576_gene_24325	0.0	21.0	15.0	3.0	13.0	6.0	8.0	5.0	2.0	7.0	0.0	1.0	0.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0581_gene_24505	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0657_gene_3087	0.0	0.0	1.0	0.0	1.0	2.0	5.0	3.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0665_gene_3207	3.0	12.0	7.0	2.0	6.0	7.0	11.0	5.0	0.0	12.0	0.0	3.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0703_gene_3904	6.0	11.0	9.0	3.0	5.0	3.0	13.0	1.0	1.0	7.0	0.0	5.0	0.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0754_gene_4748	6.0	21.0	9.0	5.0	9.0	5.0	13.0	8.0	2.0	8.0	0.0	2.0	0.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0808_gene_5707	2.0	6.0	4.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0822_gene_5852	12.0	16.0	28.0	1.0	17.0	6.0	15.0	6.0	0.0	9.0	0.0	3.0	0.0	26.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0828_gene_5952	1.0	4.0	3.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0887_gene_7057	5.0	7.0	7.0	2.0	4.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0991_gene_9144	0.0	6.0	4.0	2.0	2.0	2.0	4.0	0.0	1.0	3.0	0.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0010_gene_10105	0.0	1.0	3.0	0.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0016_gene_10175	0.0	3.0	3.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0024_gene_10358	3.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0074_gene_11147	2.0	2.0	3.0	2.0	2.0	0.0	3.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0115_gene_12065	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0204_gene_13725	1.0	8.0	8.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0244_gene_14533	2.0	2.0	4.0	0.0	3.0	1.0	1.0	1.0	1.0	3.0	2.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0404_gene_1912	4.0	3.0	2.0	1.0	2.0	0.0	6.0	2.0	0.0	0.0	1.0	1.0	0.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0439_gene_20029	13.0	10.0	1.0	1.0	7.0	0.0	8.0	1.0	0.0	3.0	0.0	1.0	0.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0465_gene_21004	6.0	1.0	1.0	1.0	4.0	0.0	3.0	2.0	1.0	5.0	0.0	3.0	0.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0531_gene_23010	7.0	13.0	1.0	0.0	6.0	1.0	7.0	1.0	1.0	6.0	0.0	0.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0539_gene_23140	6.0	9.0	9.0	0.0	6.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0592_gene_24912	6.0	15.0	9.0	0.0	9.0	2.0	2.0	3.0	1.0	7.0	0.0	0.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0624_gene_2660	3.0	3.0	3.0	1.0	4.0	1.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0692_gene_3746	0.0	1.0	2.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0693_gene_3749	0.0	1.0	3.0	1.0	3.0	3.0	5.0	5.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0785_gene_5433	2.0	2.0	7.0	1.0	5.0	0.0	7.0	2.0	0.0	2.0	1.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0793_gene_5519	1.0	6.0	13.0	0.0	6.0	1.0	11.0	1.0	1.0	4.0	0.0	2.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0823_gene_5866	6.0	19.0	7.0	1.0	10.0	2.0	7.0	3.0	1.0	5.0	0.0	0.0	0.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0834_gene_6037	1.0	5.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0863_gene_649	1.0	12.0	6.0	1.0	6.0	3.0	8.0	1.0	0.0	4.0	0.0	2.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0876_gene_6784	6.0	20.0	9.0	1.0	7.0	3.0	8.0	2.0	2.0	1.0	0.0	1.0	0.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0888_gene_7066	5.0	13.0	17.0	1.0	7.0	5.0	8.0	3.0	2.0	9.0	0.0	6.0	0.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0942_gene_8181	7.0	14.0	9.0	5.0	3.0	4.0	14.0	5.0	2.0	10.0	0.0	0.0	0.0	14.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0989_gene_9120	1.0	1.0	5.0	0.0	2.0	3.0	8.0	3.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0993_gene_9173	3.0	8.0	4.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0039_gene_10618	1.0	10.0	3.0	2.0	5.0	1.0	8.0	3.0	0.0	4.0	0.0	4.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0043_gene_10655	5.0	13.0	11.0	2.0	7.0	6.0	15.0	6.0	1.0	4.0	0.0	1.0	2.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0396_gene_18941	2.0	7.0	6.0	1.0	2.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0124_gene_12202	4.0	7.0	5.0	1.0	2.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0303_gene_16458	2.0	11.0	2.0	0.0	7.0	1.0	4.0	3.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0527_gene_22988	1.0	9.0	2.0	1.0	2.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0144_gene_12437	3.0	4.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0160_gene_12697	5.0	11.0	10.0	1.0	6.0	3.0	6.0	0.0	0.0	6.0	1.0	2.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0314_gene_16959	1.0	6.0	6.0	1.0	6.0	1.0	7.0	2.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0470_gene_21287	6.0	8.0	2.0	1.0	7.0	0.0	3.0	3.0	1.0	1.0	0.0	0.0	0.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0490_gene_21856	4.0	10.0	10.0	0.0	10.0	1.0	7.0	3.0	1.0	3.0	0.0	3.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE15
cazy_0142_gene_12390	4.0	4.0	2.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	3.0	1.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0407_gene_19224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0646_gene_2928	0.0	2.0	4.0	0.0	3.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0117_gene_12092	1.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0119_gene_12156	3.0	5.0	3.0	0.0	3.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0126_gene_12214	2.0	10.0	8.0	1.0	4.0	1.0	5.0	3.0	0.0	1.0	1.0	0.0	1.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0143_gene_12391	0.0	1.0	0.0	1.0	1.0	0.0	5.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0293_gene_16107	0.0	1.0	0.0	1.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0373_gene_18523	0.0	2.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0514_gene_22540	1.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0626_gene_2681	2.0	4.0	2.0	0.0	4.0	1.0	5.0	1.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0662_gene_3143	6.0	16.0	16.0	1.0	11.0	7.0	8.0	5.0	1.0	9.0	0.0	4.0	0.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1001_gene_9311	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1021_gene_9759	1.0	2.0	4.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1023_gene_9818	1.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1032_gene_993	2.0	5.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	6.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0213_gene_13875	2.0	9.0	2.0	0.0	4.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0290_gene_1604	2.0	7.0	3.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0292_gene_16094	0.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0368_gene_18407	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0405_gene_1915	1.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0489_gene_21820	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0504_gene_2232	2.0	1.0	2.0	1.0	3.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0551_gene_23540	1.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0567_gene_23908	0.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0571_gene_24006	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
