#queryid	MCT.f.0460	MCT.f.0461	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0465	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475	MCT.f.0476	taxonomy
cazy_0600_gene_26372	0.0	1.0	0.0	0.0	4.0	0.0	2.0	6.0	0.0	7.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0771_gene_6571	2.0	0.0	1.0	2.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0810_gene_7248	5.0	0.0	1.0	0.0	18.0	0.0	4.0	8.0	0.0	7.0	4.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0064_gene_11237	0.0	0.0	1.0	0.0	9.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0070_gene_11428	2.0	1.0	2.0	0.0	4.0	0.0	3.0	2.0	1.0	4.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0102_gene_12173	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0103_gene_12205	0.0	1.0	1.0	0.0	9.0	0.0	3.0	1.0	1.0	5.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0128_gene_12643	2.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	3.0	1.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0130_gene_12682	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	1.0	2.0	9.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0134_gene_12781	2.0	0.0	1.0	0.0	8.0	0.0	4.0	4.0	0.0	6.0	7.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0137_gene_12838	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0172_gene_13431	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0211_gene_14377	1.0	0.0	0.0	0.0	3.0	0.0	7.0	3.0	0.0	6.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0236_gene_14989	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0263_gene_1598	1.0	0.0	1.0	44.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0270_gene_16235	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	3.0	9.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0281_gene_16619	1.0	0.0	1.0	0.0	5.0	0.0	4.0	3.0	0.0	7.0	14.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0307_gene_17440	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	3.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0312_gene_174	1.0	0.0	0.0	32.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0339_gene_18275	2.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	9.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0376_gene_19486	1.0	0.0	0.0	0.0	8.0	0.0	3.0	1.0	0.0	4.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0389_gene_19957	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	6.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0440_gene_21802	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	2.0	5.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0466_gene_22571	1.0	0.0	1.0	0.0	3.0	0.0	2.0	3.0	3.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0497_gene_23312	6.0	0.0	2.0	2.0	5.0	0.0	5.0	3.0	0.0	4.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0509_gene_23596	0.0	0.0	0.0	0.0	5.0	0.0	7.0	1.0	0.0	3.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0511_gene_23654	0.0	0.0	0.0	1.0	2.0	0.0	7.0	2.0	1.0	2.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0516_gene_23756	1.0	0.0	2.0	0.0	10.0	0.0	1.0	0.0	0.0	4.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0593_gene_26046	1.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0636_gene_2968	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	8.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0637_gene_2969	0.0	1.0	1.0	0.0	4.0	0.0	2.0	2.0	1.0	7.0	4.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0641_gene_3020	0.0	1.0	2.0	19.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0669_gene_3836	3.0	2.0	2.0	0.0	8.0	0.0	1.0	1.0	0.0	3.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0678_gene_4035	0.0	0.0	0.0	19.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0699_gene_4748	1.0	1.0	1.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0711_gene_4903	1.0	1.0	0.0	0.0	4.0	0.0	2.0	7.0	2.0	4.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0776_gene_6741	4.0	0.0	0.0	2.0	6.0	0.0	5.0	4.0	1.0	3.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0807_gene_7205	0.0	0.0	1.0	0.0	4.0	0.0	4.0	5.0	2.0	0.0	12.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0814_gene_7273	1.0	0.0	3.0	0.0	13.0	0.0	3.0	3.0	3.0	6.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0834_gene_7691	0.0	1.0	1.0	1.0	11.0	0.0	2.0	1.0	2.0	2.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0849_gene_7852	2.0	0.0	1.0	0.0	10.0	0.0	1.0	2.0	1.0	8.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0878_gene_8622	0.0	0.0	0.0	0.0	2.0	0.0	4.0	2.0	3.0	1.0	12.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0910_gene_9166	1.0	1.0	0.0	0.0	6.0	0.0	1.0	1.0	1.0	8.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0941_gene_9786	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	1.0	5.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0942_gene_9787	0.0	1.0	1.0	0.0	7.0	0.0	1.0	1.0	3.0	8.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0244_gene_15514	5.0	2.0	2.0	0.0	31.0	0.0	4.0	8.0	7.0	10.0	6.0	3.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0427_gene_21350	3.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	8.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0442_gene_21884	0.0	0.0	0.0	1.0	3.0	0.0	3.0	2.0	3.0	6.0	15.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0741_gene_5595	5.0	1.0	0.0	0.0	7.0	0.0	8.0	8.0	2.0	9.0	4.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0015_gene_10281	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	6.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0122_gene_12478	3.0	0.0	1.0	0.0	18.0	0.0	3.0	7.0	1.0	13.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0131_gene_12733	0.0	0.0	0.0	36.0	5.0	0.0	3.0	0.0	1.0	3.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0136_gene_12813	0.0	0.0	2.0	1.0	5.0	0.0	4.0	5.0	1.0	0.0	0.0	13.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0187_gene_13800	0.0	0.0	0.0	32.0	4.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0226_gene_14856	1.0	0.0	1.0	0.0	8.0	2.0	1.0	4.0	1.0	6.0	14.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0276_gene_16374	2.0	0.0	1.0	0.0	17.0	0.0	3.0	1.0	3.0	8.0	1.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0320_gene_176	0.0	1.0	0.0	75.0	4.0	0.0	4.0	0.0	0.0	7.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0364_gene_19023	1.0	1.0	1.0	0.0	13.0	0.0	8.0	4.0	2.0	12.0	2.0	1.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0544_gene_24380	0.0	0.0	0.0	0.0	3.0	0.0	2.0	4.0	1.0	5.0	13.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0549_gene_24581	0.0	1.0	1.0	0.0	11.0	0.0	10.0	9.0	0.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0808_gene_7206	2.0	1.0	0.0	0.0	11.0	0.0	5.0	7.0	5.0	8.0	11.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0839_gene_7732	1.0	4.0	1.0	0.0	16.0	0.0	7.0	4.0	0.0	7.0	0.0	2.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0935_gene_9526	1.0	2.0	2.0	0.0	15.0	0.0	6.0	8.0	3.0	17.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0304_gene_17298	2.0	0.0	3.0	0.0	13.0	0.0	2.0	3.0	0.0	6.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0449_gene_22102	2.0	0.0	0.0	0.0	6.0	0.0	5.0	3.0	0.0	5.0	9.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0775_gene_6668	0.0	0.0	1.0	19.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0827_gene_7526	0.0	0.0	0.0	0.0	23.0	0.0	21.0	6.0	0.0	2.0	7.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0285_gene_16733	1.0	0.0	1.0	0.0	6.0	0.0	3.0	1.0	2.0	4.0	4.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0450_gene_22103	1.0	0.0	0.0	0.0	11.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0074_gene_11505	0.0	0.0	3.0	0.0	15.0	0.0	4.0	3.0	0.0	5.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0153_gene_13098	7.0	0.0	2.0	0.0	25.0	0.0	11.0	6.0	4.0	25.0	12.0	7.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0177_gene_1354	0.0	1.0	1.0	87.0	8.0	0.0	8.0	1.0	0.0	7.0	3.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0210_gene_1435	4.0	1.0	1.0	1.0	24.0	0.0	10.0	12.0	7.0	22.0	6.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0344_gene_18409	0.0	0.0	3.0	0.0	11.0	0.0	1.0	2.0	1.0	5.0	18.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0425_gene_21239	2.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	1.0	4.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0438_gene_21617	5.0	0.0	3.0	0.0	13.0	0.0	4.0	4.0	0.0	5.0	3.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0722_gene_5149	2.0	1.0	0.0	76.0	11.0	0.0	6.0	1.0	0.0	5.0	1.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0097_gene_12110	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	7.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH37
cazy_0421_gene_20889	1.0	0.0	0.0	0.0	5.0	0.0	2.0	2.0	2.0	1.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH37
cazy_0543_gene_24369	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	7.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0265_gene_16063	2.0	0.0	0.0	0.0	12.0	0.0	2.0	4.0	5.0	1.0	0.0	1.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH39
cazy_0242_gene_15445	0.0	1.0	0.0	0.0	5.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0597_gene_26236	0.0	1.0	2.0	0.0	10.0	0.0	1.0	1.0	1.0	3.0	3.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0091_gene_11824	3.0	1.0	3.0	0.0	9.0	0.0	2.0	2.0	4.0	12.0	1.0	2.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0124_gene_12503	0.0	0.0	0.0	36.0	4.0	0.0	4.0	2.0	0.0	7.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0219_gene_14727	2.0	0.0	0.0	0.0	8.0	0.0	11.0	5.0	1.0	7.0	2.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0323_gene_17765	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	3.0	6.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0674_gene_3882	3.0	0.0	0.0	61.0	5.0	0.0	4.0	1.0	0.0	4.0	1.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0939_gene_9683	0.0	0.0	0.0	42.0	1.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0022_gene_10359	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0095_gene_1202	2.0	1.0	1.0	0.0	5.0	0.0	2.0	3.0	1.0	17.0	3.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0157_gene_13145	2.0	0.0	3.0	0.0	9.0	0.0	1.0	4.0	0.0	2.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0162_gene_13179	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0212_gene_14510	1.0	0.0	1.0	1.0	6.0	0.0	3.0	2.0	2.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0333_gene_18125	0.0	0.0	4.0	0.0	4.0	0.0	1.0	1.0	0.0	4.0	1.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0342_gene_18407	0.0	0.0	2.0	0.0	10.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0377_gene_19503	1.0	1.0	1.0	0.0	6.0	0.0	3.0	2.0	2.0	8.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0407_gene_20542	1.0	0.0	1.0	0.0	13.0	0.0	0.0	2.0	0.0	8.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0417_gene_20799	2.0	0.0	1.0	0.0	15.0	0.0	1.0	6.0	1.0	5.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0435_gene_21554	2.0	0.0	0.0	1.0	2.0	0.0	7.0	2.0	0.0	6.0	0.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0452_gene_22118	1.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0462_gene_22399	1.0	0.0	2.0	1.0	17.0	0.0	6.0	4.0	0.0	8.0	5.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0482_gene_22961	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	4.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0486_gene_23067	2.0	1.0	0.0	36.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0499_gene_23349	1.0	0.0	3.0	1.0	9.0	0.0	3.0	4.0	0.0	6.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0512_gene_23671	1.0	2.0	1.0	0.0	11.0	0.0	5.0	2.0	2.0	7.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0525_gene_23912	0.0	1.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0540_gene_24292	1.0	0.0	1.0	0.0	8.0	0.0	6.0	2.0	1.0	5.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0591_gene_2602	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	2.0	1.0	1.0	1.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0599_gene_26300	1.0	1.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0617_gene_27015	1.0	0.0	0.0	0.0	5.0	0.0	2.0	4.0	0.0	2.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0639_gene_3017	0.0	0.0	0.0	16.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0734_gene_539	0.0	0.0	1.0	50.0	4.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0749_gene_5938	3.0	0.0	1.0	0.0	35.0	0.0	9.0	12.0	4.0	9.0	6.0	12.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0763_gene_6421	0.0	1.0	0.0	36.0	2.0	0.0	6.0	1.0	1.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0818_gene_731	0.0	0.0	1.0	41.0	2.0	0.0	2.0	2.0	0.0	5.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0825_gene_7499	0.0	0.0	0.0	45.0	5.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0847_gene_7831	1.0	0.0	1.0	41.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0848_gene_7832	2.0	0.0	0.0	48.0	4.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0850_gene_7853	1.0	2.0	0.0	0.0	5.0	0.0	3.0	1.0	4.0	10.0	4.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0867_gene_8416	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	5.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0915_gene_921	2.0	0.0	1.0	35.0	9.0	0.0	3.0	0.0	0.0	6.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0268_gene_16192	1.0	1.0	1.0	0.0	9.0	0.0	5.0	3.0	1.0	5.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0349_gene_18684	2.0	0.0	0.0	0.0	7.0	0.0	5.0	2.0	0.0	5.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0360_gene_18956	2.0	1.0	1.0	26.0	1.0	0.0	3.0	0.0	0.0	5.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0396_gene_2015	1.0	2.0	1.0	0.0	5.0	0.0	2.0	2.0	2.0	14.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0397_gene_2016	1.0	1.0	0.0	0.0	9.0	0.0	3.0	7.0	1.0	2.0	5.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0598_gene_26289	0.0	0.0	1.0	0.0	7.0	0.0	2.0	0.0	1.0	3.0	7.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
