#queryid	MCT.f.0443	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0449	MCT.f.0450	MCT.f.0451	MCT.f.0452	MCT.f.0453	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	taxonomy
cazy_0874_gene_23932	4.0	0.0	8.0	4.0	4.0	0.0	1.0	0.0	0.0	2.0	1.0	4.0	4.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0972_gene_26406	1.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1025_gene_27556	7.0	0.0	18.0	6.0	4.0	0.0	0.0	0.0	0.0	4.0	4.0	9.0	15.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1107_gene_29432	1.0	2.0	5.0	9.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	7.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1119_gene_29875	8.0	1.0	5.0	9.0	6.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	8.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1211_gene_32311	2.0	0.0	7.0	12.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	2.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1235_gene_32807	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1405_gene_5859	23.0	4.0	23.0	15.0	5.0	0.0	14.0	0.0	0.0	5.0	4.0	30.0	44.0	30.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1439_gene_6347	5.0	1.0	15.0	3.0	6.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	10.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_1622_gene_8434	20.0	0.0	5.0	5.0	11.0	0.0	7.0	0.0	1.0	10.0	12.0	11.0	11.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0030_gene_10276	5.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0073_gene_10855	7.0	0.0	8.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	5.0	24.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0079_gene_10906	3.0	0.0	3.0	9.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0177_gene_12241	8.0	0.0	4.0	5.0	10.0	1.0	9.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0209_gene_12642	3.0	0.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	6.0	15.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0230_gene_12899	3.0	0.0	3.0	1.0	13.0	0.0	2.0	0.0	0.0	2.0	4.0	1.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0239_gene_12979	3.0	0.0	8.0	12.0	10.0	0.0	6.0	0.0	0.0	1.0	1.0	7.0	14.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0303_gene_14025	7.0	2.0	4.0	6.0	6.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	4.0	6.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0330_gene_14320	5.0	1.0	7.0	12.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0334_gene_14350	13.0	2.0	12.0	6.0	2.0	0.0	8.0	0.0	0.0	6.0	5.0	11.0	24.0	13.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0375_gene_14924	13.0	5.0	10.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	7.0	13.0	26.0	10.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0383_gene_15009	12.0	1.0	20.0	5.0	1.0	0.0	8.0	0.0	0.0	4.0	4.0	21.0	17.0	9.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0384_gene_15022	4.0	1.0	4.0	3.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0394_gene_15111	4.0	0.0	5.0	7.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0439_gene_15737	5.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0453_gene_15974	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0469_gene_16191	6.0	2.0	6.0	9.0	9.0	0.0	5.0	0.0	0.0	1.0	0.0	7.0	8.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0477_gene_16277	9.0	2.0	3.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	1.0	3.0	7.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0490_gene_16566	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0509_gene_16879	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0521_gene_17027	7.0	1.0	4.0	8.0	10.0	0.0	2.0	0.0	0.0	4.0	2.0	4.0	4.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0575_gene_17765	4.0	0.0	2.0	5.0	4.0	0.0	5.0	0.0	0.0	3.0	1.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0577_gene_17838	6.0	1.0	2.0	11.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	4.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0588_gene_17967	2.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	4.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0609_gene_18370	4.0	1.0	2.0	6.0	5.0	0.0	4.0	0.0	0.0	1.0	1.0	5.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0619_gene_18454	1.0	0.0	9.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0655_gene_19434	2.0	2.0	1.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0678_gene_19970	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0796_gene_22252	3.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0815_gene_22754	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0819_gene_22837	2.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	3.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0881_gene_2402	10.0	0.0	1.0	6.0	5.0	1.0	4.0	0.0	0.0	3.0	2.0	14.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0883_gene_2403	21.0	1.0	6.0	8.0	4.0	0.0	6.0	0.0	0.0	5.0	5.0	12.0	5.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0897_gene_24545	1.0	1.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0929_gene_25279	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0956_gene_25873	4.0	0.0	1.0	3.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0970_gene_26295	2.0	1.0	3.0	3.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0989_gene_2675	10.0	0.0	12.0	4.0	4.0	2.0	4.0	0.0	0.0	2.0	3.0	15.0	19.0	13.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1046_gene_28133	2.0	1.0	4.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1055_gene_28313	3.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	3.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1089_gene_29023	2.0	0.0	2.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1181_gene_31358	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1217_gene_32380	3.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1224_gene_32531	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1278_gene_3917	14.0	3.0	22.0	5.0	2.0	0.0	5.0	1.0	0.0	4.0	4.0	24.0	29.0	16.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1282_gene_3941	12.0	1.0	11.0	10.0	5.0	0.0	9.0	1.0	0.0	6.0	4.0	34.0	23.0	12.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1292_gene_4021	11.0	1.0	3.0	6.0	5.0	0.0	3.0	0.0	0.0	6.0	0.0	8.0	9.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1296_gene_4073	6.0	1.0	14.0	5.0	6.0	1.0	3.0	0.0	0.0	0.0	1.0	7.0	9.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1323_gene_4462	9.0	5.0	14.0	9.0	1.0	0.0	9.0	0.0	0.0	4.0	2.0	28.0	18.0	14.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1324_gene_4463	8.0	0.0	13.0	3.0	1.0	0.0	3.0	0.0	0.0	2.0	3.0	14.0	18.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1371_gene_5004	7.0	0.0	9.0	3.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	11.0	19.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1408_gene_5880	7.0	0.0	22.0	7.0	2.0	1.0	5.0	0.0	0.0	3.0	7.0	22.0	37.0	12.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1477_gene_6721	3.0	1.0	6.0	11.0	10.0	0.0	3.0	0.0	0.0	2.0	1.0	4.0	7.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1505_gene_6959	7.0	1.0	8.0	10.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	9.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1515_gene_7064	6.0	0.0	13.0	6.0	0.0	0.0	7.0	0.0	0.0	4.0	5.0	18.0	28.0	14.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1560_gene_7725	10.0	4.0	15.0	13.0	8.0	0.0	10.0	0.0	0.0	5.0	6.0	24.0	27.0	17.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1561_gene_7726	15.0	8.0	19.0	9.0	2.0	0.0	9.0	0.0	0.0	4.0	11.0	25.0	27.0	17.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1590_gene_8153	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	13.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1593_gene_8176	3.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1596_gene_8199	3.0	0.0	5.0	15.0	8.0	0.0	2.0	0.0	0.0	1.0	1.0	6.0	8.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1599_gene_8234	3.0	0.0	5.0	11.0	17.0	0.0	10.0	0.0	0.0	2.0	2.0	6.0	7.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1706_gene_9476	5.0	0.0	2.0	3.0	3.0	0.0	5.0	0.0	0.0	2.0	1.0	5.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1720_gene_9676	17.0	3.0	11.0	7.0	1.0	0.0	16.0	0.0	0.0	4.0	5.0	23.0	27.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1741_gene_9938	1.0	1.0	0.0	3.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_1742_gene_9952	2.0	0.0	0.0	3.0	3.0	0.0	3.0	0.0	0.0	4.0	2.0	2.0	6.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0039_gene_10484	8.0	2.0	22.0	27.0	24.0	1.0	9.0	0.0	0.0	4.0	0.0	11.0	14.0	4.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0076_gene_10901	4.0	3.0	8.0	6.0	20.0	0.0	7.0	0.0	0.0	4.0	3.0	7.0	3.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0322_gene_14209	3.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0431_gene_15578	2.0	2.0	6.0	6.0	10.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	3.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0528_gene_17076	1.0	0.0	2.0	6.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	4.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0598_gene_18136	6.0	0.0	12.0	7.0	8.0	0.0	4.0	0.0	0.0	4.0	2.0	5.0	11.0	8.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0730_gene_21027	8.0	1.0	4.0	8.0	6.0	1.0	6.0	0.0	0.0	2.0	4.0	5.0	7.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0736_gene_21159	7.0	2.0	12.0	22.0	20.0	0.0	11.0	0.0	0.0	6.0	2.0	9.0	7.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0748_gene_21382	6.0	1.0	1.0	6.0	10.0	0.0	3.0	0.0	1.0	3.0	1.0	9.0	13.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0812_gene_22647	4.0	1.0	6.0	6.0	3.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	6.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0846_gene_23425	10.0	0.0	28.0	9.0	7.0	0.0	1.0	0.0	0.0	5.0	5.0	7.0	12.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0860_gene_23713	10.0	3.0	11.0	3.0	2.0	0.0	3.0	0.0	0.0	1.0	3.0	6.0	24.0	8.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1651_gene_8891	6.0	1.0	1.0	10.0	8.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	5.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_1727_gene_9749	9.0	1.0	14.0	30.0	16.0	0.0	15.0	0.0	0.0	2.0	3.0	9.0	13.0	9.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0041_gene_10551	1.0	1.0	8.0	7.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0061_gene_10716	2.0	0.0	3.0	2.0	8.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0062_gene_10724	13.0	3.0	25.0	26.0	11.0	1.0	12.0	1.0	1.0	9.0	4.0	14.0	8.0	22.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0194_gene_12411	1.0	0.0	2.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	2.0	5.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0202_gene_12551	6.0	0.0	4.0	14.0	8.0	0.0	3.0	0.0	0.0	0.0	2.0	3.0	7.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0255_gene_13194	4.0	2.0	11.0	15.0	8.0	0.0	10.0	0.0	0.0	3.0	1.0	7.0	6.0	6.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0325_gene_14235	9.0	1.0	19.0	6.0	11.0	0.0	3.0	0.0	1.0	3.0	3.0	11.0	10.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0359_gene_14669	25.0	1.0	20.0	7.0	2.0	0.0	8.0	0.0	1.0	6.0	5.0	33.0	37.0	15.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0361_gene_14782	16.0	0.0	22.0	3.0	3.0	1.0	0.0	0.0	0.0	2.0	3.0	11.0	35.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0427_gene_15537	6.0	0.0	3.0	6.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	4.0	4.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0443_gene_15763	25.0	1.0	30.0	5.0	5.0	0.0	10.0	0.0	0.0	3.0	5.0	36.0	51.0	22.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0467_gene_16180	5.0	2.0	10.0	6.0	18.0	0.0	2.0	0.0	0.0	5.0	1.0	1.0	2.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0471_gene_16228	4.0	0.0	10.0	5.0	5.0	0.0	1.0	0.0	0.0	2.0	3.0	6.0	7.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0511_gene_16902	7.0	0.0	14.0	6.0	16.0	0.0	4.0	0.0	0.0	3.0	1.0	4.0	9.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0515_gene_16970	7.0	4.0	13.0	8.0	13.0	0.0	4.0	0.0	0.0	4.0	1.0	5.0	5.0	4.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0539_gene_17312	8.0	2.0	5.0	6.0	7.0	0.0	2.0	0.0	1.0	8.0	0.0	5.0	1.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0666_gene_19675	6.0	0.0	4.0	2.0	3.0	0.0	3.0	0.0	0.0	3.0	4.0	7.0	9.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0830_gene_23026	3.0	0.0	6.0	3.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0923_gene_25185	0.0	0.0	1.0	4.0	4.0	0.0	2.0	0.0	0.0	8.0	1.0	2.0	2.0	13.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0987_gene_2673	29.0	9.0	45.0	14.0	4.0	1.0	18.0	0.0	0.0	16.0	4.0	43.0	51.0	18.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1023_gene_27483	4.0	0.0	2.0	1.0	5.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1032_gene_27747	0.0	0.0	2.0	5.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1142_gene_30485	5.0	0.0	3.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1281_gene_3940	25.0	3.0	32.0	8.0	12.0	1.0	20.0	0.0	0.0	8.0	9.0	45.0	55.0	20.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1309_gene_427	39.0	2.0	5.0	6.0	9.0	0.0	10.0	0.0	0.0	10.0	3.0	18.0	10.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1396_gene_5685	15.0	8.0	24.0	31.0	8.0	0.0	17.0	0.0	0.0	7.0	9.0	13.0	6.0	24.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1460_gene_6677	7.0	3.0	11.0	7.0	19.0	0.0	6.0	0.0	0.0	5.0	2.0	7.0	8.0	9.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1537_gene_7322	26.0	4.0	28.0	8.0	7.0	2.0	9.0	0.0	1.0	12.0	6.0	24.0	47.0	20.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1637_gene_8614	6.0	0.0	17.0	21.0	8.0	0.0	7.0	0.0	0.0	4.0	4.0	11.0	10.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_1691_gene_9319	13.0	2.0	13.0	4.0	15.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	10.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
